partition,mechanism,session_id,timestamp,expired_instrument_key,expiry_id,option_type,strike,entry_price_next_open,gross_return_pct,net_return_pct,stress_return_pct,forward_mfe_points,forward_mae_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,prior_5m_return_pct,previous_return,return_acceleration,breadth_positive,breadth_delta,breadth_acceleration,breadth_volume,option_asymmetry,directional_mass_shift,prior_5m_volume_ratio,days_to_expiry,minute_of_day
development,acceptance_persistence,2025-05-15,2025-05-15 04:22:00+00:00,NSE_FO|46248|15-05-2025,2025-05-15,CE,24050.0,498.1,-0.8231278859666779,-0.9231278859666778,-1.8231278859666777,9.549999999999955,17.0,1.9172856856052907,5,False,,6.0915867944622,7.590796300473723,-1.499209506011523,0.8,0.0,0.2,0.6,25.536031238906652,-8.096997424210713,1.0416666666666667,0,592
development,acceptance_persistence,2025-05-16,2025-05-16 04:00:00+00:00,NSE_FO|49258|22-05-2025,2025-05-22,CE,25100.0,175.2,-11.278538812785383,-11.378538812785383,-12.278538812785383,16.600000000000023,24.399999999999977,9.474885844748872,5,False,,11.041405269761606,6.962435233160624,4.078970036600982,1.0,0.0,1.0,1.0,24.71825005347662,5.071950808043766,2.539482214634568,6,570
development,acceptance_persistence,2025-05-19,2025-05-19 04:04:00+00:00,NSE_FO|49245|22-05-2025,2025-05-22,CE,25000.0,188.35,-10.857446243695243,-10.957446243695243,-11.857446243695243,2.6500000000000057,22.44999999999999,1.4069551367135682,5,False,,5.797503467406373,2.0925110132158586,3.7049924541905144,1.0,0.0,1.0,0.0,13.803500468905614,6.1338783130122465,0.4372331850613488,3,574
development,acceptance_persistence,2025-05-20,2025-05-20 04:09:00+00:00,NSE_FO|49236|22-05-2025,2025-05-22,CE,24950.0,129.8,-8.975346687211097,-9.075346687211097,-9.975346687211097,0.0,14.450000000000017,0.0,5,False,,7.239263803680984,1.6592472683124138,5.5800165353685705,1.0,0.0,1.0,0.0,15.74366263066046,5.302039766123926,0.5214879383742145,2,579
development,acceptance_persistence,2025-05-21,2025-05-21 04:02:00+00:00,NSE_FO|49255|22-05-2025,2025-05-22,CE,25050.0,32.0,22.343749999999996,22.243749999999995,21.343749999999996,9.399999999999999,0.1999999999999993,29.374999999999996,5,False,,28.645418326693207,6.9632495164409836,21.68216881025222,1.0,0.0,0.8333333,0.8333333,37.670225854494745,29.682132446512696,1.8095550453700666,1,572
development,acceptance_persistence,2025-05-22,2025-05-22 04:04:00+00:00,NSE_FO|49237|22-05-2025,2025-05-22,PE,24950.0,433.1,-7.076887554837227,-7.176887554837227,-8.076887554837228,3.0,59.35000000000002,0.6926806742091896,5,False,,9.797123780174633,10.665959140355552,-0.8688353601809187,0.75,-0.125,0.0,0.625,35.43814942120027,-293.02379735382056,0.37575757575757573,0,574
development,acceptance_persistence,2025-05-23,2025-05-23 04:00:00+00:00,NSE_FO|61688|29-05-2025,2025-05-29,PE,24600.0,140.4,-14.458689458689467,-14.558689458689466,-15.458689458689467,0.5999999999999943,20.650000000000006,0.42735042735042333,5,False,,4.571854058078917,1.1667293940534451,3.4051246640254718,0.625,-0.125,0.625,0.5,6.869648175725973,-2035.1839942354418,0.9321050835892187,6,570
development,acceptance_persistence,2025-05-26,2025-05-26 04:11:00+00:00,NSE_FO|61724|29-05-2025,2025-05-29,PE,24750.0,87.5,-11.257142857142851,-11.35714285714285,-12.257142857142851,3.0999999999999943,10.409999999999997,3.5428571428571365,5,False,,5.008944543828275,2.699460107978413,2.3094844358498623,0.75,0.125,0.875,0.125,5.975128118707507,-10.553633470128261,0.5678233438485805,3,581
development,acceptance_persistence,2025-05-27,2025-05-27 04:05:00+00:00,NSE_FO|61687|29-05-2025,2025-05-29,CE,24600.0,348.05,7.16851027151271,7.06851027151271,6.16851027151271,28.19999999999999,6.449999999999989,8.102284154575488,5,True,NSE_FO|61687|29-05-2025:9194,2.639296187683282,3.2119597394908217,-0.5726635518075396,1.0,0.0,0.4,0.0,6.359296187683283,5.219495291592466,0.5126903553299492,2,575
development,acceptance_persistence,2025-05-28,2025-05-28 04:14:00+00:00,NSE_FO|61685|29-05-2025,2025-05-29,CE,24550.0,339.0,-8.144542772861362,-8.244542772861362,-9.144542772861362,8.300000000000011,41.0,2.4483775811209476,5,False,,11.175115207373265,7.074385844356623,4.100729363016642,1.0,0.0,1.0,1.0,36.10409248010055,-8.55244166596458,1.5483870967741935,1,584
development,acceptance_persistence,2025-05-29,2025-05-29 04:25:00+00:00,NSE_FO|61687|29-05-2025,2025-05-29,CE,24600.0,223.0,0.5605381165919282,0.4605381165919282,-0.4394618834080718,7.0,4.449999999999989,3.1390134529147984,5,False,,2.4861878453038777,0.3979400749063666,2.088247770397511,1.0,0.0,1.0,0.0,-9.052273693157664,-7.146604662233585,0.6178730287100688,0,595
development,acceptance_persistence,2025-05-30,2025-05-30 04:04:00+00:00,NSE_FO|40486|05-06-2025,2025-06-05,PE,24850.0,202.95,0.6159152500615915,0.5159152500615916,-0.38408474993840847,11.050000000000011,4.899999999999977,5.444690810544476,5,False,,2.8115501519756725,0.8253804488006056,1.986169703175067,0.75,0.125,0.75,0.875,8.442874393066745,625.2099738209035,1.5728866788798743,6,574
development,acceptance_persistence,2025-06-02,2025-06-02 04:04:00+00:00,NSE_FO|40486|05-06-2025,2025-06-05,PE,24850.0,405.75,-6.444855206407881,-6.54485520640788,-7.444855206407881,0.0,27.100000000000023,0.0,5,False,,5.287028638071778,3.0734061468123075,2.2136224912594704,0.625,0.0,0.75,0.125,16.731170327445078,5.8042967436304025,0.5076923076923077,3,574
development,acceptance_persistence,2025-06-03,2025-06-03 04:02:00+00:00,NSE_FO|40476|05-06-2025,2025-06-05,PE,24700.0,255.25,-10.95004897159647,-11.05004897159647,-11.95004897159647,6.75,31.650000000000006,2.644466209598433,5,False,,18.323269856014868,7.615894039735105,10.707375816279763,0.625,0.0,0.75,0.125,23.49073397084741,-0.803258822816133,0.4763713452875188,2,572
development,acceptance_persistence,2025-06-04,2025-06-04 04:08:00+00:00,NSE_FO|40479|05-06-2025,2025-06-05,PE,24750.0,235.1,0.4253509145044662,0.3253509145044662,-0.5746490854955337,17.900000000000006,12.299999999999983,7.6137813696299474,5,False,,1.5890057977238747,2.517825311942956,-0.9288195142190814,0.625,0.0,0.0,0.25,11.656879100891304,13.71069836949755,0.8529139685476411,1,578
development,acceptance_persistence,2025-06-05,2025-06-05 05:19:00+00:00,NSE_FO|40479|05-06-2025,2025-06-05,PE,24750.0,78.4,14.668367346938775,14.568367346938775,13.668367346938775,15.0,2.6000000000000085,19.132653061224488,5,False,,20.229885057471275,3.274942878903264,16.95494217856801,0.75,0.0,0.625,1.0,22.056369075736104,-1152.0190152181785,3.27943943424382,0,649
development,acceptance_persistence,2025-06-06,2025-06-06 04:04:00+00:00,NSE_FO|44857|12-06-2025,2025-06-12,PE,24800.0,216.7,9.367789570835262,9.267789570835262,8.367789570835262,24.5,1.6999999999999886,11.305952930318414,5,False,,6.715867158671585,3.634553149116271,3.0813140095553138,0.625,0.0,0.625,0.75,10.343905200235504,3.017121585282439,2.682217450712473,6,574
development,acceptance_persistence,2025-06-09,2025-06-09 04:06:00+00:00,NSE_FO|44854|12-06-2025,2025-06-12,CE,24750.0,392.3,-0.8157022686719319,-0.9157022686719318,-1.8157022686719317,4.25,15.100000000000023,1.0833545755799134,5,False,,4.485488126649084,0.7593610892904001,3.726127037358684,1.0,0.19999999,1.0,0.0,12.242301543839861,-0.7406597832050466,0.35294117647058826,3,576
development,acceptance_persistence,2025-06-10,2025-06-10 04:08:00+00:00,NSE_FO|44854|12-06-2025,2025-06-12,CE,24750.0,397.7,-4.299723409605222,-4.399723409605222,-5.299723409605222,5.300000000000011,17.099999999999966,1.332662811164197,5,False,,6.17564496725036,1.3425549227013889,4.833090044548971,1.0,0.0,1.0,0.8,8.84504948470417,-11.146792305251438,1.0,2,578
development,acceptance_persistence,2025-06-11,2025-06-11 04:02:00+00:00,NSE_FO|44844|12-06-2025,2025-06-12,CE,24650.0,468.0,2.6923076923076974,2.5923076923076973,1.6923076923076974,22.0,1.1999999999999886,4.700854700854701,5,False,,0.641779869504755,0.7556131260794574,-0.11383325657470245,1.0,0.8,0.8,0.2,17.03522249245557,122.90260489843058,1.2857142857142858,1,572
development,acceptance_persistence,2025-06-12,2025-06-12 04:02:00+00:00,NSE_FO|44854|12-06-2025,2025-06-12,CE,24750.0,432.25,-1.839213418160784,-1.939213418160784,-2.839213418160784,10.300000000000011,7.949999999999989,2.3828802776171223,5,False,,2.418394091017406,1.2504465880671667,1.1679475029502395,1.0,0.0,1.0,0.8,0.1456668182901355,-1.6763616047392134,1.5471698113207548,0,572
development,acceptance_persistence,2025-06-13,2025-06-13 04:09:00+00:00,NSE_FO|50982|19-06-2025,2025-06-19,CE,24400.0,342.4,-3.913551401869152,-4.013551401869152,-4.913551401869152,4.400000000000034,20.19999999999999,1.2850467289719727,5,False,,10.60606060606062,5.9699153870260036,4.636145219034616,0.71428573,0.0,0.85714287,0.0,26.51882312625449,0.08217978371976642,0.7087845968712395,6,579
development,acceptance_persistence,2025-06-16,2025-06-16 04:16:00+00:00,NSE_FO|50986|19-06-2025,2025-06-19,PE,24450.0,53.0,3.1132075471698086,3.0132075471698085,2.1132075471698086,9.950000000000003,0.3500000000000014,18.773584905660382,5,False,,6.000000000000005,2.0105820105820182,3.989417989417987,1.0,0.125,1.0,0.875,10.268292682926838,136.68349634805418,2.7113015532940548,3,586
development,acceptance_persistence,2025-06-17,2025-06-17 04:03:00+00:00,NSE_FO|50985|19-06-2025,2025-06-19,CE,24450.0,475.3,-1.115085209341471,-1.215085209341471,-2.115085209341471,0.0,22.80000000000001,0.0,5,False,,5.712380529006467,1.618625277161856,4.093755251844611,1.0,0.0,0.4,0.6,21.962380529006463,-25.798757250719063,0.5555555555555556,2,573
development,acceptance_persistence,2025-06-18,2025-06-18 04:01:00+00:00,NSE_FO|50985|19-06-2025,2025-06-19,CE,24450.0,467.5,6.278074866310165,6.1780748663101654,5.278074866310165,34.14999999999998,0.0,7.304812834224594,5,True,NSE_FO|50985|19-06-2025:5920,4.189881880989521,2.965019433647975,1.224862447341546,1.0,0.0,1.0,0.4,11.362877661580239,-13.072008613940852,0.16326530612244897,1,571
development,acceptance_persistence,2025-06-19,2025-06-19 04:01:00+00:00,NSE_FO|50977|19-06-2025,2025-06-19,CE,24350.0,465.95,3.026075759201636,2.9260757592016358,2.026075759201636,23.30000000000001,0.0,5.00053653825518,5,False,,2.3130715438407723,0.56873055048825,1.7443409933525222,0.85714287,0.57142854,0.71428573,0.2857143,10.64640487717411,102.00012008326667,1.125,0,571
development,acceptance_persistence,2025-06-20,2025-06-20 04:17:00+00:00,NSE_FO|62395|26-06-2025,2025-06-26,CE,24900.0,172.05,-7.730310956117414,-7.830310956117414,-8.730310956117414,6.949999999999989,15.950000000000017,4.039523394362097,5,False,,13.116370808678512,18.16881258941343,-5.0524417807349185,1.0,0.0,0.0,1.0,20.007688355733766,-0.18286432757304283,2.8297834888223905,6,587
development,acceptance_persistence,2025-06-23,2025-06-23 04:04:00+00:00,NSE_FO|62392|26-06-2025,2025-06-26,PE,24800.0,126.75,-15.700197238658781,-15.80019723865878,-16.70019723865878,0.4000000000000057,20.549999999999997,0.315581854043397,5,False,,24.655511811023633,14.00872515753755,10.646786653486084,0.625,0.0,0.75,0.625,36.773832421710665,2.7910593809465354,2.710211300969647,3,574
development,acceptance_persistence,2025-06-24,2025-06-24 04:06:00+00:00,NSE_FO|62394|26-06-2025,2025-06-26,PE,24850.0,33.85,-6.499261447562785,-6.599261447562784,-7.499261447562785,6.049999999999997,2.6000000000000014,17.872968980797626,5,False,,31.712062256809336,14.145383104125742,17.566679152683594,0.875,0.125,0.875,0.875,38.1247850989281,1075.192417918519,2.957881697119851,2,576
development,acceptance_persistence,2025-06-25,2025-06-25 04:00:00+00:00,NSE_FO|62387|26-06-2025,2025-06-26,CE,24800.0,393.3,2.237477752351897,2.137477752351897,1.237477752351897,17.69999999999999,5.900000000000034,4.500381388253239,5,False,,1.1024227663120056,2.893503014065635,-1.7910802477536292,0.6,-0.39999998,0.0,0.0,2.0828149231747473,12.235717847910564,0.7764705882352941,1,570
development,acceptance_persistence,2025-06-26,2025-06-26 04:17:00+00:00,NSE_FO|62395|26-06-2025,2025-06-26,CE,24900.0,494.65,2.7494187809562365,2.6494187809562364,1.7494187809562365,17.100000000000023,5.949999999999989,3.4569897907611487,5,False,,8.791208791208781,3.955473900356643,4.835734890852138,1.0,0.0,1.0,1.0,16.36696636696636,3.01516624910073,1.52,0,587
development,acceptance_persistence,2025-06-27,2025-06-27 04:12:00+00:00,NSE_FO|57008|03-07-2025,2025-07-03,PE,25700.0,231.35,0.45385779122542097,0.35385779122542094,-0.5461422087745791,14.650000000000006,5.449999999999989,6.332396801383188,5,False,,0.4975124378109541,1.206464830412024,-0.7089523926010699,1.0,0.0,0.125,0.25,-0.6952356537921034,315.5779092601297,0.6113239676458068,6,582
development,acceptance_persistence,2025-06-30,2025-06-30 04:03:00+00:00,NSE_FO|56960|03-07-2025,2025-07-03,PE,25600.0,123.0,0.08130081300812546,-0.018699186991874547,-0.9186991869918746,11.599999999999994,2.3499999999999943,9.430894308943085,5,False,,16.257088846880908,15.410628019323669,0.8464608275572392,0.625,0.0,0.625,0.75,29.98428259145085,0.20071528834159835,1.469329456474609,3,573
development,acceptance_persistence,2025-07-01,2025-07-01 04:57:00+00:00,NSE_FO|56925|03-07-2025,2025-07-03,CE,25600.0,85.0,4.470588235294114,4.3705882352941146,3.470588235294114,6.0,1.4500000000000028,7.0588235294117645,5,False,,4.929143561306226,0.42787286063570296,4.501270700670523,1.0,0.19999999,1.0,0.4,10.600785352350995,61.28096526225272,0.9713443396226416,2,627
development,acceptance_persistence,2025-07-02,2025-07-02 04:47:00+00:00,NSE_FO|57008|03-07-2025,2025-07-03,PE,25700.0,196.85,-4.978409956819905,-5.078409956819905,-5.978409956819905,7.150000000000006,10.949999999999989,3.632207264414532,5,False,,7.2831423895253655,3.9215686274509887,3.361573762074377,0.75,-0.125,0.625,1.0,18.05900445849088,-210.00747781910832,2.5974656241574547,1,617
development,acceptance_persistence,2025-07-03,2025-07-03 05:14:00+00:00,NSE_FO|56985|03-07-2025,2025-07-03,PE,25650.0,117.75,4.076433121019106,3.9764331210191055,3.0764331210191056,9.299999999999997,2.450000000000003,7.8980891719745205,5,False,,4.529307282415629,2.9130632680928636,1.6162440143227652,0.625,0.0,0.625,0.625,20.396465954002352,6.313808608312684,0.8580396632900557,0,644
development,acceptance_persistence,2025-07-04,2025-07-04 04:06:00+00:00,NSE_FO|40057|10-07-2025,2025-07-10,PE,25550.0,230.25,1.0423452768729666,0.9423452768729667,0.04234527687296663,20.55000000000001,11.349999999999994,8.92508143322476,5,False,,7.852301939705542,1.6098926738217445,6.242409265883797,1.0,0.0,0.625,0.75,16.277789038178426,-1474.7039325117403,1.060953084595493,6,576
development,acceptance_persistence,2025-07-07,2025-07-07 04:59:00+00:00,NSE_FO|40048|10-07-2025,2025-07-10,PE,25450.0,119.2,-3.9848993288590604,-4.08489932885906,-4.98489932885906,1.3499999999999943,11.799999999999997,1.1325503355704651,5,False,,0.37799244015119804,0.29940119760478723,0.07859124254641081,0.75,0.125,0.375,0.125,2.401949482695609,2098.687981622217,0.42420145343924287,3,629
development,acceptance_persistence,2025-07-08,2025-07-08 04:02:00+00:00,NSE_FO|40050|10-07-2025,2025-07-10,PE,25500.0,112.1,-2.051739518287241,-2.151739518287241,-3.051739518287241,4.5,5.0,4.014272970561998,5,False,,7.873259721555437,2.1337126600284417,5.739547061526995,0.625,0.0,0.75,0.375,19.522794719108063,5.57911760452771,1.431182883842938,2,572
development,acceptance_persistence,2025-07-09,2025-07-09 04:25:00+00:00,NSE_FO|40040|10-07-2025,2025-07-10,CE,25350.0,180.5,8.254847645429365,8.154847645429365,7.254847645429365,22.44999999999999,0.5500000000000114,12.437673130193899,5,False,,2.0033860045146845,0.056641178136507264,1.9467448263781773,0.8333333,0.6666666,0.8333333,0.16666667,8.253386004514685,115.22107130209406,0.7813084112149533,1,595
development,acceptance_persistence,2025-07-10,2025-07-10 04:24:00+00:00,NSE_FO|40048|10-07-2025,2025-07-10,PE,25450.0,63.3,-18.95734597156398,-19.057345971563983,-19.95734597156398,8.700000000000003,13.199999999999996,13.744075829383892,5,False,,65.92398427260812,44.8019801980198,21.122004074588325,0.75,0.125,0.75,0.75,92.38863073725459,42.62698736786842,2.279981494146518,0,594
development,acceptance_persistence,2025-07-11,2025-07-11 04:45:00+00:00,NSE_FO|47292|17-07-2025,2025-07-17,PE,25250.0,108.25,3.648960739030026,3.5489607390300257,2.648960739030026,9.75,1.5999999999999943,9.006928406466514,5,False,,2.4621212121212155,3.468490473864194,-1.0063692617429787,0.625,0.0,0.125,0.5,4.603744700894962,2.2019977982381533,1.1170748455024033,6,615
development,acceptance_persistence,2025-07-14,2025-07-14 04:11:00+00:00,NSE_FO|47282|17-07-2025,2025-07-17,CE,25150.0,90.1,2.1087680355160994,2.0087680355160993,1.1087680355160994,3.8500000000000085,2.75,4.273029966703672,5,False,,12.562499999999988,11.441499676793798,1.1210003232061894,0.8333333,0.0,0.8333333,0.8333333,23.00543566117037,-0.5481967449777585,1.686827854473343,3,581
development,acceptance_persistence,2025-07-15,2025-07-15 04:05:00+00:00,NSE_FO|47294|17-07-2025,2025-07-17,PE,25300.0,185.5,7.49326145552561,7.39326145552561,6.49326145552561,19.80000000000001,4.050000000000011,10.67385444743936,5,False,,3.551454138702459,3.6479444122756277,-0.09649027357316875,0.625,-0.125,0.5,1.0,10.20039030891522,-1086.3619604296546,1.233409033560434,2,575
development,acceptance_persistence,2025-07-16,2025-07-16 04:02:00+00:00,NSE_FO|47282|17-07-2025,2025-07-17,CE,25150.0,70.4,7.741477272727256,7.641477272727256,6.741477272727256,7.599999999999994,2.1000000000000085,10.795454545454536,5,False,,9.423676012461058,4.510108864696738,4.91356714776432,0.75,0.0,0.75,0.0,22.02813283697359,18.380194297467824,0.7202365192833818,1,572
development,acceptance_persistence,2025-07-17,2025-07-17 04:04:00+00:00,NSE_FO|47294|17-07-2025,2025-07-17,PE,25300.0,112.95,3.0101814962372653,2.910181496237265,2.0101814962372653,13.049999999999997,1.2000000000000028,11.553784860557766,5,False,,14.916286149162872,6.174039863879455,8.742246285283418,0.625,0.0,0.625,0.125,28.043699276575996,0.11617721124275704,0.9043595160361052,0,574
development,acceptance_persistence,2025-07-18,2025-07-18 04:06:00+00:00,NSE_FO|49496|24-07-2025,2025-07-24,CE,25150.0,107.3,-4.7530288909599205,-4.85302889095992,-5.7530288909599205,3.6000000000000085,5.549999999999997,3.355079217148191,5,False,,1.89843379212149,2.1042563366810096,-0.20582254455951965,0.8333333,0.0,0.0,0.0,2.8814846395791127,-1.9619226101203822,0.8003159141766487,6,576
development,acceptance_persistence,2025-07-21,2025-07-21 04:17:00+00:00,NSE_FO|49519|24-07-2025,2025-07-24,CE,25200.0,45.8,12.663755458515293,12.563755458515294,11.663755458515293,10.600000000000001,2.0,23.144104803493455,5,False,,35.45051698670605,15.955766192733023,19.494750793973026,1.0,0.0,1.0,1.0,49.137916737196164,2.9821884981174662,3.7502362629944646,3,587
development,acceptance_persistence,2025-07-22,2025-07-22 05:14:00+00:00,NSE_FO|49520|24-07-2025,2025-07-24,PE,25200.0,141.0,-4.468085106382986,-4.568085106382986,-5.468085106382986,7.699999999999989,8.300000000000011,5.46099290780141,5,False,,3.2246244045437855,0.2940095553105371,2.9306148492332484,0.625,0.0,0.625,0.25,6.469816712236098,-29.436244906362845,1.0,2,644
development,acceptance_persistence,2025-07-23,2025-07-23 04:17:00+00:00,NSE_FO|49518|24-07-2025,2025-07-24,PE,25150.0,86.15,-8.821822402785848,-8.921822402785848,-9.821822402785848,9.149999999999991,10.25,10.621009866511887,5,False,,4.495747266099648,7.15181932245923,-2.656072056359582,0.75,0.125,0.375,0.75,7.912603758126979,708.4982387040436,1.0094825974303496,1,587
development,acceptance_persistence,2025-07-24,2025-07-24 04:49:00+00:00,NSE_FO|49492|24-07-2025,2025-07-24,CE,25100.0,83.7,-0.7765830346475575,-0.8765830346475575,-1.7765830346475575,3.25,2.1000000000000085,3.882915173237754,5,False,,7.106274007682467,6.121134020618557,0.9851399870639099,0.8333333,0.0,0.8333333,0.0,19.851372046898142,0.7132765740498144,0.743366356349878,0,619
development,acceptance_persistence,2025-07-25,2025-07-25 04:59:00+00:00,NSE_FO|55803|31-07-2025,2025-07-31,CE,25100.0,52.4,-0.19083969465649128,-0.2908396946564913,-1.1908396946564912,0.8999999999999986,3.799999999999997,1.7175572519083944,5,False,,0.7692307692307665,0.6796116504854455,0.08961911874532102,0.8333333,0.16666663,0.5,0.0,-0.467245274045891,-9.352680051793868,0.5053277948347481,6,629
development,acceptance_persistence,2025-07-28,2025-07-28 04:04:00+00:00,NSE_FO|55801|31-07-2025,2025-07-31,CE,25050.0,57.4,-14.28571428571428,-14.385714285714279,-15.28571428571428,2.8000000000000043,9.399999999999999,4.878048780487813,5,False,,61.26760563380282,49.48453608247421,11.783069551328616,1.0,0.0,1.0,1.0,81.87747110465484,-0.19318339531309903,2.145607893061744,3,574
development,acceptance_persistence,2025-07-29,2025-07-29 04:05:00+00:00,NSE_FO|55798|31-07-2025,2025-07-31,PE,24950.0,279.6,-3.0758226037196073,-3.1758226037196073,-4.075822603719607,5.199999999999989,20.700000000000045,1.8597997138769629,5,False,,8.533021624780845,3.6023344737371676,4.930687151043678,0.625,0.0,0.625,0.75,21.647775723141493,-2.8472959791288304,0.922824302134647,2,575
development,acceptance_persistence,2025-07-30,2025-07-30 04:27:00+00:00,NSE_FO|55797|31-07-2025,2025-07-31,CE,24950.0,35.7,-13.445378151260515,-13.545378151260515,-14.445378151260515,0.0,6.400000000000002,0.0,5,False,,21.635434412265763,8.103727714748787,13.531706697516976,1.0,0.0,1.0,1.0,37.01276311450763,1.6539831384943682,1.749003984063745,1,597
development,acceptance_persistence,2025-07-31,2025-07-31 04:06:00+00:00,NSE_FO|55796|31-07-2025,2025-07-31,PE,24900.0,223.2,-5.353942652329744,-5.453942652329744,-6.353942652329744,9.75,18.649999999999977,4.368279569892473,5,False,,10.241260462826208,2.534944325989108,7.7063161368371,0.625,0.0,0.625,0.25,31.779722001287748,-1.3336768001681776,1.001843075302791,0,576
development,acceptance_persistence,2025-08-01,2025-08-01 04:00:00+00:00,NSE_FO|39853|07-08-2025,2025-08-07,PE,24650.0,134.4,-13.727678571428573,-13.827678571428573,-14.727678571428573,4.599999999999994,29.0,3.422619047619043,5,False,,3.82387022016224,8.075813761845918,-4.251943541683678,1.0,0.0,0.0,1.0,4.527500954752728,5.608462200791109,2.321026596888666,6,570
development,acceptance_persistence,2025-08-04,2025-08-04 04:26:00+00:00,NSE_FO|39861|07-08-2025,2025-08-07,PE,24850.0,282.2,0.8150248051027681,0.7150248051027681,-0.1849751948972319,7.5,10.349999999999966,2.657689581856839,5,False,,6.38977635782747,3.743416102332575,2.646360255494895,1.0,0.0,1.0,0.0,9.458368415589192,-3.6795667658079765,0.5300613496932516,3,596
development,acceptance_persistence,2025-08-05,2025-08-05 04:26:00+00:00,NSE_FO|39860|07-08-2025,2025-08-07,CE,24850.0,34.4,-11.191860465116275,-11.291860465116274,-12.191860465116275,0.25,4.099999999999998,0.7267441860465116,5,False,,2.8273809523809312,0.15151515151514694,2.6758658008657843,1.0,0.0,1.0,0.0,2.8666582501028492,-5.889671992819785,0.3526448362720403,2,596
development,acceptance_persistence,2025-08-06,2025-08-06 04:02:00+00:00,NSE_FO|39861|07-08-2025,2025-08-07,PE,24850.0,220.0,5.909090909090909,5.8090909090909095,4.909090909090909,18.5,7.0,8.409090909090908,5,False,,1.9753660237043835,2.388344877000237,-0.4129788532958534,0.75,0.0,0.125,0.625,5.935762063308347,168.45779274994857,1.1871275327771156,1,572
development,acceptance_persistence,2025-08-07,2025-08-07 04:28:00+00:00,NSE_FO|39859|07-08-2025,2025-08-07,PE,24800.0,311.0,0.41800643086817085,0.3180064308681708,-0.5819935691318292,9.699999999999989,7.399999999999977,3.118971061093244,5,False,,7.543252595155714,3.4524635669673787,4.090789028188335,0.75,0.0,0.75,1.0,13.793252595155714,-309.919923351561,3.5359001040582725,0,598
development,acceptance_persistence,2025-08-08,2025-08-08 04:39:00+00:00,NSE_FO|44493|14-08-2025,2025-08-14,PE,24600.0,201.65,0.7934540044631758,0.6934540044631758,-0.20654599553682418,6.299999999999983,6.950000000000017,3.1242251425737577,5,False,,0.6977323697981541,0.7832238504295042,-0.08549148063135004,1.0,0.0,0.2,0.0,-0.9649754686816392,13.145137682291534,0.4143420367477498,6,609
development,acceptance_persistence,2025-08-11,2025-08-11 04:01:00+00:00,NSE_FO|44473|14-08-2025,2025-08-14,PE,24500.0,187.55,-16.688882964542795,-16.788882964542797,-17.688882964542795,0.0,41.70000000000002,0.0,5,False,,22.67973856209149,11.473272490221632,11.206466071869858,1.0,0.0,1.0,1.0,40.30247758017934,0.22790593541867565,4.147360770418825,3,571
development,acceptance_persistence,2025-08-12,2025-08-12 04:09:00+00:00,NSE_FO|44491|14-08-2025,2025-08-14,PE,24550.0,58.25,-12.618025751072965,-12.718025751072965,-13.618025751072965,1.7000000000000028,7.899999999999999,2.9184549356223224,5,False,,2.1929824561403466,0.1771479185119551,2.0158345376283915,0.625,0.0,0.625,0.0,4.07139775668679,-862.2138916981639,0.5113045656666876,2,579
development,acceptance_persistence,2025-08-13,2025-08-13 04:47:00+00:00,NSE_FO|44470|14-08-2025,2025-08-14,CE,24450.0,193.35,-4.49961210240496,-4.59961210240496,-5.49961210240496,1.3499999999999943,19.549999999999983,0.6982156710628364,5,False,,1.8421052631578894,0.7706617060855736,1.0714435570723158,1.0,0.0,1.0,1.0,5.451447089060235,-4.875663454302412,1.3233169604160646,1,617
development,acceptance_persistence,2025-08-14,2025-08-14 04:12:00+00:00,NSE_FO|44492|14-08-2025,2025-08-14,CE,24600.0,82.3,21.38517618469017,21.28517618469017,20.38517618469017,19.700000000000003,0.0,23.936816524908874,5,False,,37.97150041911148,23.48993288590602,14.48156753320546,1.0,0.0,1.0,1.0,73.19877314638421,2.4695183449075557,2.5425708407989913,0,582
development,acceptance_persistence,2025-08-18,2025-08-18 04:00:00+00:00,NSE_FO|47221|21-08-2025,2025-08-21,CE,24950.0,163.25,1.7764165390505393,1.6764165390505392,0.7764165390505393,6.75,1.5999999999999943,4.134762633996937,5,False,,9.402283411685698,4.8953409858203845,4.506942425865313,1.0,0.0,1.0,1.0,21.928554954350687,4.7890514599239395,1.8283888635326335,3,570
development,acceptance_persistence,2025-08-19,2025-08-19 04:05:00+00:00,NSE_FO|47222|21-08-2025,2025-08-21,PE,24950.0,107.75,-0.9744779582366563,-1.0744779582366564,-1.9744779582366563,5.25,3.450000000000003,4.872389791183294,5,False,,3.6005760921747454,4.9014653865588675,-1.3008892943841222,0.875,0.0,0.125,0.25,7.350576092174743,103.8060783496403,0.8492934752012611,2,575
development,acceptance_persistence,2025-08-20,2025-08-20 05:06:00+00:00,NSE_FO|47216|21-08-2025,2025-08-21,CE,24900.0,138.85,0.0,-0.1,-1.0,6.950000000000017,5.449999999999989,5.005401512423491,5,False,,8.141799766264146,6.4592359196534055,1.6825638466107407,1.0,0.0,1.0,1.0,18.32417058693283,5.572485468714149,1.3578011144449207,1,636
