logical_path,absolute_path,sha256,source_identity,file_kind,row_count,observed_tokens,reconstructed_nifty_option_tokens,has_timestamp,has_symbol_or_token,has_nifty,has_ce_pe,has_strike,has_expiry,has_provider_source,has_immutable_hash,has_quote_values,has_depth_values,has_no_post_expiry_rows,point_in_time_authority,proves_historical_contract_existence,blocker
runtime/market_data/upstox/20260717/ticks_1784265059.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265059.parquet,f764deae8f46854c914fe94f998851bee0db79fd62a46d2362e022d865a46977,upstox,quote,5738,589,152,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265071.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265071.parquet,734c095475488f486a5214d02ba882981e44c281163b62a658734ab6a7763a27,upstox,quote,6032,645,152,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265083.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265083.parquet,15640d0f44fd31d8eaa48ce254f651ee1fb53618e398212df31c5563b2bcafa5,upstox,quote,5849,529,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265095.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265095.parquet,4ff535c22d96b7ac51ef44f1bd45c9f29a3295f8b74b8934259c9bbd378adc05,upstox,quote,6366,657,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265108.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265108.parquet,1d7bb226d0818a467d1cf8e523c6b2eeee960e0bac02e6f6b228fee83ff94196,upstox,quote,5829,666,152,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265120.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265120.parquet,c2a0ded0c97c6ca857eba6b54f422a590c1868a089eccf486525cebc3c5222d2,upstox,quote,5854,616,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265132.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265132.parquet,3a6c9727d2b8da8ee7d3f2f2e08ec45f9b1413ab64b8e6ebc1b4ec56a0c87392,upstox,quote,6008,574,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265144.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265144.parquet,f6b095f0d10e3c01f9ce50bc2f56f6d356d4b072e7884c859b35b4f66d7ca65b,upstox,quote,6383,745,153,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265156.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265156.parquet,551624524f8592ee5a81451b76b252ff5e492a3d1324a4f8eb861e07c6733de1,upstox,quote,6129,579,150,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265169.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265169.parquet,2e3dce7f3ad6b9b4b50ed26f8b2ed8ccb68f3d3c67a0a3325f438724c344c710,upstox,quote,6016,560,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265181.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265181.parquet,8f3e44d2184437831ea1f5fdbd9c77fbe99a738351db95fc8ecb0eafa8f99209,upstox,quote,6247,603,151,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265193.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265193.parquet,9b58e140dbc54372d01943fe26e6cf6d7d16c9ad1c9671e5c608d3ccc704c13a,upstox,quote,6176,619,151,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265205.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265205.parquet,9bd14b0d1cf1bfc3a336f0333951536cce106c77c021ada05dddea585fa61297,upstox,quote,6168,631,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265217.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265217.parquet,5d1a7e8fa693e9eae48690b708a0cac3fc10fa08103a8917ecaea09642baf698,upstox,quote,5888,609,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265229.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265229.parquet,590aab2e1f42380dc12457e36ca96f65e509b085450d8c2b1dfde5aed13871ef,upstox,quote,5956,596,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265241.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265241.parquet,75d7954f1d8d8006ac0e46ced51605a0bc22671003835987829bfb60bc0b6b82,upstox,quote,7137,666,160,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265253.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265253.parquet,1fb599ea94cf2110cd7bc5ed559411a5f59fe9e57e234fee77329a01aa1b31d0,upstox,quote,6228,686,159,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265266.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265266.parquet,0b1478dae04e3f6399706d708b16d29508801f6c4c1b64f8e2a450b5bd0455f5,upstox,quote,6094,591,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265278.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265278.parquet,ffcaa6dc2c2b7e3ee97e43dde0f9d047c0056b38d1adb117f26f026a8cb88ab0,upstox,quote,6359,628,159,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265290.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265290.parquet,35a4e6c575f4b4a0ce89120da74447dfe93edc1db03c40007acfa47158672089,upstox,quote,5904,623,160,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265302.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265302.parquet,c55fa2c86817a29c6069e4d1a62deaa1c2361a84b1feaab0dc2c888d57977881,upstox,quote,5918,537,151,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265314.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265314.parquet,d882cc088f472e8ab19ab852e3f164511c20115ee6956959551d263c41c2af6c,upstox,quote,6034,589,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265326.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265326.parquet,2771654850c148cbc43e384ea3d53d48a7ec0de2dbf733c89c32600012758cdc,upstox,quote,6137,653,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265338.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265338.parquet,b1bccca099eaddf4be530bf9738c61e63444b1ac642a1fa8340271ab4918b5b5,upstox,quote,6299,566,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265351.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265351.parquet,9d9ec19abbfa47911fb24e22fc9f82c97ebdaa752427c89b2113e240c010d56b,upstox,quote,6139,536,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265363.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265363.parquet,d376d502f6c59564c90b7c4d2cd15c1f8a572513f141941274a28deb5ce8013d,upstox,quote,5963,667,159,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265375.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265375.parquet,7b305a7ada02ce7e3367bf38961dd8ec863bb4fb5dfc3819505d3b5be96b46ea,upstox,quote,7009,647,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265387.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265387.parquet,1ba1f639ecc56f6c4d3ed36cf75dd98431f9bca673e9788232f05c7b0e9b8f14,upstox,quote,5970,583,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265399.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265399.parquet,454ab1349f0b87966f2b1c98fb857070e41dd2537e6f5549493c3b98d7ab3977,upstox,quote,6537,603,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265411.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265411.parquet,e6a5f6bbb7ab2033db22da3392d7f97d6e250ef37664746795b4632461bdce78,upstox,quote,6096,658,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265423.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265423.parquet,6992fba62800f6cd6124f8b5af622d741394a941a5e6038cc259b49e44135f7a,upstox,quote,5973,545,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265436.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265436.parquet,8a9bbc566043a26dc5063edde935293984567fbae1a108a84351553d9c2cb133,upstox,quote,6267,637,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265448.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265448.parquet,2dc64246066b370e609db4019a46ecabe1bcfe95ab7048c43d2e65bbd3f2dbbc,upstox,quote,6342,701,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265460.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265460.parquet,317b5372a8c870ed7a739a1e952a18f012626f895bacc8a833b6ed9a0dd48211,upstox,quote,5996,557,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265472.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265472.parquet,18ab8710155488a195aa22a892c9d6955c1c6002f7afe884d9dddb74703744ef,upstox,quote,5724,625,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265484.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265484.parquet,da5dcf6aaca4c37a7d2b20fc566843bd8a6982726c2953863dfeaca1215edabf,upstox,quote,6531,674,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265497.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265497.parquet,f89b01bad9a6ba81e524a1b89190206b51abbc0b1519529b8c3f8835589aacce,upstox,quote,6010,660,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265509.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265509.parquet,2bd736718a734f6ffa2cabcb317b4b91ee75cf1d99e9f653c7061e39d2a74847,upstox,quote,5596,574,153,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265521.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265521.parquet,99247974c732d00383064bc55facd0c3cf0842427ecb7f0bdcd824af5a59fb7b,upstox,quote,5914,626,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265533.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265533.parquet,704760141e17e1514afc30a6917fcb27fd89ab2d2013955e20e804c86876833e,upstox,quote,5653,608,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265545.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265545.parquet,e34536824c6889c5b351728a19ae76d7378dbb6b5706c3ae396946973ca2080f,upstox,quote,6181,638,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265557.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265557.parquet,25a8db627e9046064f2214c88ff0629eb9fd7d34350fd54be5f3db1587afbd88,upstox,quote,5755,708,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265570.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265570.parquet,fa6dfcdd7f4c3f6dae5c01070377bbaf070d3b95df762efd3eba60228bbdac15,upstox,quote,5480,555,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265582.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265582.parquet,9791d917a85df553207c33b31c35b3ae26c8b673a8cc5882181db17aa0af206f,upstox,quote,5972,597,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265594.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265594.parquet,7331d668e9c0e7fc5624d56397b42e94f6243babb41a959e0ac1470475450a7c,upstox,quote,5683,611,156,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265606.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265606.parquet,784626fbba975463e687d0079a11f3f846fcd2e8312875d7bfadd805becdf601,upstox,quote,5775,550,153,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265618.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265618.parquet,fe1becdc08c5fb2e917f7c6b33993d325fccceea4d9c6e7add9f6bb4024c156f,upstox,quote,5660,660,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265630.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265630.parquet,058518cc1301374b7fc59926db14b8ac6861f2173e853262c0b539036ec829cf,upstox,quote,5771,663,160,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265642.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265642.parquet,7cfadffa17fe942c1e8a7e7da1a5ca428abe6abd8f3e2931063632a3fefe5d65,upstox,quote,5864,578,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265655.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265655.parquet,347cc86b55769d2a7f1fecfa69b6fd329c6aa20f2c00f1917e71c4aedb5267d3,upstox,quote,6130,620,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265667.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265667.parquet,73f3a625bb886656d90c046dc819c28b58ba034abc06e736139a4e5d848532f9,upstox,quote,6012,653,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265679.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265679.parquet,3ef05caa5f00935edb20443ca2ea4fb57d0f0aed300f8de327d062b59349f586,upstox,quote,5730,586,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265691.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265691.parquet,8b8e95a996a59d9395f97dd573dab29b4601e90524b4ca5422904fbd33d02ef5,upstox,quote,5596,516,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265703.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265703.parquet,f3b9deccc9aa2c987d9c52bfc1583d52429f6a45084bf0c2b544f67798437bb5,upstox,quote,5566,603,153,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265715.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265715.parquet,11ea5341a93d4746eb103f4302fb967258f0024fafaf4818bc32fea50eb51098,upstox,quote,5786,619,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265728.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265728.parquet,30c5ca7e20bb34c886cda4a5d0fa49791e3144bd2c2f05ff78310d003eb8a77e,upstox,quote,5869,634,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265740.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265740.parquet,5682a831325d71c8a204c839013480e40753fa9f039d30ca4be5eabeddb4fa7f,upstox,quote,5797,548,153,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265752.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265752.parquet,eedc4af1923c1a96025f392dd24401baca805288de7bc913094a1b630fd7712d,upstox,quote,6087,686,150,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265764.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265764.parquet,c428956b8f67eba511119a1ad2621312c85c58423478cd1c0c25354771e2101e,upstox,quote,5526,526,149,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265776.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265776.parquet,a2d797e2eb19f46b068c757001878b64956ffc68d8a5935b28f64a2d618f865b,upstox,quote,5699,521,151,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265789.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265789.parquet,7b72dd5b581df28682b149a7fa3fa9f7b0147dfaa2b23ccc2e0defad351b95c0,upstox,quote,6179,682,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265801.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265801.parquet,57191d5667d29c0ad4f63382b9fce59df244c14d7535ea6f454fcbf7dbd3ccf4,upstox,quote,5976,559,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265813.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265813.parquet,69e95cfd6c047ef97fc4af4433f983f2b34f7b25bcfe4018682138b3df6d523a,upstox,quote,6360,559,158,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265825.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265825.parquet,ab70d82f3caf5b64b757af07c7690234c958b1ebe11f17fa66fa41cc70253999,upstox,quote,6138,626,155,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265837.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265837.parquet,1eaf38b9d6aa71ef1fe8ae3da7c9746ebe1a2962600fd0cfa8d2aeefe9a8864d,upstox,quote,5584,618,157,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265849.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265849.parquet,b8daaa88fa9d0aa622042d399a250cd6bf58ad1a95794d5663d101a7550e8f3a,upstox,quote,6227,547,154,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
runtime/market_data/upstox/20260717/ticks_1784265862.parquet,/Users/madhuram/tradebot-option-e2e-contract-reconstruction-v4/runtime/market_data/upstox/20260717/ticks_1784265862.parquet,d9a1ba4df31995cedffc28c7b33eeb8455ed0f6db757eb12a9a2c5b6b6bdb2c4,upstox,quote,6080,673,152,True,True,True,True,True,True,True,True,True,False,True,False,False,NO_POINT_IN_TIME_INSTRUMENT_AUTHORITY
