strategy_variant,rsi_variant,parameter_set,signal_timestamp,entry_timestamp,entry_price,exit_timestamp,exit_price,holding_sessions,gross_return,estimated_spread,slippage,fees_and_taxes,net_return,MAE,MFE,regime_label,calendar_year,WFA_fold,exit_reason
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2015-07-21,2015-07-22,8512.25,2015-07-31,8456.099609375,7,-0.006596421701077881,0.0001,0.0002,0.0003,-0.007196421701077881,-0.022379511879937697,0.016740579752709372,UP_WEAK,2015,2013_2015,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2015-08-10,2015-08-11,8548.4501953125,2015-08-17,8530.5,4,-0.0020998186691597587,0.0001,0.0002,0.0003,-0.0026998186691597585,-0.024624346541251008,0.0009124232474064797,UP_WEAK,2015,2013_2015,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2015-08-18,2015-08-19,8468.0498046875,2015-08-31,8009.25,8,-0.05418010229858716,0.0001,0.0002,0.0003,-0.054780102298587166,-0.0945672053374339,0.006188011624115974,UP_WEAK,2015,2013_2015,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-04-21,2016-04-22,7891.7998046875,2016-04-28,7967.39990234375,4,0.009579576209136187,0.0001,0.0002,0.0003,0.008979576209136187,-0.008774931158145649,0.012696748244042322,UP_WEAK,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-06-06,2016-06-07,8235.5498046875,2016-06-09,8273.349609375,2,0.004589833779644614,0.0001,0.0002,0.0003,0.003989833779644614,-0.00618655806103563,0.007212680638661206,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-06-09,2016-06-10,8180.25,2016-06-16,8180.64990234375,4,4.8886323003483056e-05,0.0001,0.0002,0.0003,-0.0005511136769965169,-0.01422329362259711,0.010433618700528724,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-06-22,2016-06-23,8201.150390625,2016-06-29,8173.10009765625,4,-0.003420287597800331,0.0001,0.0002,0.0003,-0.004020287597800331,-0.03342221187052408,0.010297240597677115,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-07-07,2016-07-08,8350.0,2016-07-12,8502.599609375,2,0.01827540232035929,0.0001,0.0002,0.0003,0.01767540232035929,-0.007479065306886246,0.02114965381736522,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-07-18,2016-07-19,8514.2998046875,2016-07-21,8582.7001953125,2,0.008033589630863425,0.0001,0.0002,0.0003,0.007433589630863425,-0.00441605419558988,0.008333062840168992,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-08-01,2016-08-02,8647.4501953125,2016-08-08,8712.849609375,4,0.00756285524465361,0.0001,0.0002,0.0003,0.00696285524465361,-0.014952361883227683,0.008794477327978667,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-08-10,2016-08-11,8572.7998046875,2016-08-17,8639.7998046875,2,0.007815416378131879,0.0001,0.0002,0.0003,0.007215416378131879,-0.003820222184833133,0.012778766235460148,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-08-22,2016-08-23,8628.349609375,2016-08-25,8668.849609375,2,0.004693829275994599,0.0001,0.0002,0.0003,0.004093829275994599,-0.005603575604130162,0.006339589584208216,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-08-26,2016-08-29,8583.75,2016-08-31,8754.0498046875,2,0.019839790847531624,0.0001,0.0002,0.0003,0.019239790847531624,-0.0046599679627202795,0.027429759174312007,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-09-12,2016-09-14,8710.650390625,2016-09-16,8780.849609375,2,0.008059010016697954,0.0001,0.0002,0.0003,0.007459010016697954,-0.00249694328490202,0.01572787264512976,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-09-21,2016-09-22,8873.349609375,2016-09-23,8880.75,1,0.000834001921572014,0.0001,0.0002,0.0003,0.00023400192157201408,-0.00597855455074725,0.002253940268381882,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-09-26,2016-09-27,8748.900390625,2016-10-04,8770.0,5,0.0024116870044159633,0.0001,0.0002,0.0003,0.0018116870044159634,-0.022139947497866408,0.00591502905387431,UP_STRONG,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-10-06,2016-10-07,8721.7001953125,2016-10-20,8693.349609375,7,-0.003250580196821895,0.0001,0.0002,0.0003,-0.003850580196821895,-0.02471419561100574,0.0027631779166121806,UP_WEAK,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-10-26,2016-10-27,8607.099609375,2016-11-01,8653.150390625,2,0.005350325119955812,0.0001,0.0002,0.0003,0.004750325119955812,-0.0066049670568559815,0.007261447274517829,UP_WEAK,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2016-11-02,2016-11-03,8499.849609375,2016-11-09,8067.5,4,-0.05086555989156982,0.0001,0.0002,0.0003,-0.051465559891569826,-0.05854216630211517,0.007006098223704793,DOWN_OR_SIDEWAYS,2016,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-01-31,2017-02-01,8570.349609375,2017-02-03,8735.150390625,2,0.019229178360440136,0.0001,0.0002,0.0003,0.018629178360440136,-0.003832936912989693,0.021848583609141103,DOWN_OR_SIDEWAYS,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-02-08,2017-02-09,8795.5498046875,2017-02-10,8812.349609375,1,0.0019100346266638368,0.0001,0.0002,0.0003,0.001310034626663837,-0.00812344843689261,0.0030185497526658,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-02-15,2017-02-16,8739.0,2017-02-20,8818.5498046875,2,0.009102849832646864,0.0001,0.0002,0.0003,0.008502849832646864,-0.002219978329900396,0.018016957925677923,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-02-28,2017-03-01,8904.400390625,2017-03-07,8977.75,4,0.008237456331391613,0.0001,0.0002,0.0003,0.007637456331391613,-0.00497515602472709,0.009893940693385117,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-03-08,2017-03-09,8914.5,2017-03-14,9091.650390625,2,0.019872162277749794,0.0001,0.0002,0.0003,0.019272162277749794,-0.001682651859330253,0.02336081664703582,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-03-21,2017-03-22,9047.2001953125,2017-03-27,9093.4501953125,3,0.005112078764871741,0.0001,0.0002,0.0003,0.0045120787648717416,-0.0030838701501770815,0.009544346041965523,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-04-07,2017-04-10,9225.599609375,2017-04-21,9179.099609375,8,-0.005040322794059637,0.0001,0.0002,0.0003,-0.005640322794059637,-0.016307798421808184,0.0022546806853467327,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-04-28,2017-05-02,9339.849609375,2017-05-05,9374.5498046875,3,0.0037152841602148268,0.0001,0.0002,0.0003,0.003115284160214827,-0.007489330307822839,0.003988286916591255,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-05-18,2017-05-19,9469.900390625,2017-05-23,9445.0498046875,2,-0.0026241655046447265,0.0001,0.0002,0.0003,-0.0032241655046447264,-0.010549254638823835,0.003785637429776001,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-05-24,2017-05-25,9384.0498046875,2017-05-26,9507.75,1,0.013181962786547707,0.0001,0.0002,0.0003,0.012581962786547708,-0.0005167928001168498,0.023534677514944757,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-06-01,2017-06-02,9657.150390625,2017-06-05,9656.2998046875,1,-8.807835677138165e-05,0.0001,0.0002,0.0003,-0.0006880783567713816,-0.0020399594617087624,0.0031116637384742685,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-06-13,2017-06-14,9621.5498046875,2017-06-20,9670.5,4,0.005087558273476178,0.0001,0.0002,0.0003,0.004487558273476178,-0.006313951622471836,0.005711158433720165,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-06-21,2017-06-22,9642.650390625,2017-07-03,9587.9501953125,6,-0.005672734476164565,0.0001,0.0002,0.0003,-0.006272734476164565,-0.02010861980576606,0.005828192091734463,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-07-28,2017-07-31,10034.7001953125,2017-08-01,10101.0498046875,1,0.006612017108990953,0.0001,0.0002,0.0003,0.006012017108990953,-0.0017688620142624067,0.00935747079981164,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-08-03,2017-08-04,10008.599609375,2017-08-08,10068.349609375,2,0.005969866148310299,0.0001,0.0002,0.0003,0.005369866148310299,-0.00615466816329624,0.007943169184781107,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-08-08,2017-08-09,9961.150390625,2017-08-17,9945.5498046875,5,-0.0015661429981201902,0.0001,0.0002,0.0003,-0.00216614299812019,-0.02766754592892029,0.0008683147752333031,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-08-18,2017-08-21,9864.25,2017-08-24,9881.2001953125,3,0.001718346079276234,0.0001,0.0002,0.0003,0.0011183460792762341,-0.012585892553919509,0.0020376216514179646,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-09-20,2017-09-21,10139.599609375,2017-10-03,9893.2998046875,7,-0.02429088072272334,0.0001,0.0002,0.0003,-0.02489088072272334,-0.04458260898877486,0.001903505265844485,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-10-18,2017-10-19,10210.349609375,2017-10-25,10321.150390625,3,0.010851810710601262,0.0001,0.0002,0.0003,0.010251810710601262,-0.008520766019619708,0.012751786206512739,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-11-07,2017-11-08,10361.9501953125,2017-11-13,10322.0,3,-0.003855470694172247,0.0001,0.0002,0.0003,-0.004455470694172247,-0.014061078519602588,0.0021520856853363135,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-11-13,2017-11-14,10223.400390625,2017-11-20,10287.2001953125,4,0.006240565980963231,0.0001,0.0002,0.0003,0.005640565980963231,-0.012657275043601146,0.011757264134957035,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-11-29,2017-11-30,10332.7001953125,2017-12-11,10310.5,7,-0.002148537641939008,0.0001,0.0002,0.0003,-0.0027485376419390077,-0.02897118664812348,0.0,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-12-13,2017-12-14,10229.2998046875,2017-12-18,10263.099609375,2,0.0033042148859505627,0.0001,0.0002,0.0003,0.002704214885950563,-0.015103673071464874,0.02094473757644888,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-12-21,2017-12-22,10457.2998046875,2017-12-26,10512.2998046875,1,0.005259483903803375,0.0001,0.0002,0.0003,0.004659483903803375,-0.0008654054924812637,0.00842955564738479,UP_WEAK,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2017-12-28,2017-12-29,10492.349609375,2018-01-05,10534.25,4,0.003993423035347776,0.0001,0.0002,0.0003,0.0033934230353477764,-0.008358396547484492,0.00702893086350298,UP_STRONG,2017,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2018-01-25,2018-01-29,11079.349609375,2018-02-26,10526.5498046875,19,-0.04989460791270073,0.0001,0.0002,0.0003,-0.05049460791270073,-0.07248167383471538,0.00832180575243191,UP_STRONG,2018,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2018-02-28,2018-03-01,10479.9501953125,2018-03-13,10389.5,7,-0.008630784844087969,0.0001,0.0002,0.0003,-0.009230784844087968,-0.03229026706408977,0.004346376064637614,UP_WEAK,2018,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2018-03-15,2018-03-16,10345.150390625,2018-03-22,10167.5,4,-0.017172335240867143,0.0001,0.0002,0.0003,-0.017772335240867142,-0.02861734919951353,0.00011110655902513145,UP_WEAK,2018,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
RSI2_MEAN_REVERSION_LONG_ONLY,SIMPLE_RSI_2,"{""cost_model"": ""base_index_proxy_costs"", ""entry_threshold"": 15.0, ""exit_threshold"": 85.0, ""lane"": ""NEXT_OPEN_EXECUTABLE"", ""rsi_period"": 2, ""sma_period"": 200, ""use_trend_filter"": true}",2018-05-03,2018-05-04,10700.4501953125,2018-05-09,10693.349609375,3,-0.0006635782427744097,0.0001,0.0002,0.0003,-0.0012635782427744095,-0.00923798383555885,0.00614925573097147,DOWN_OR_SIDEWAYS,2018,2016_2018,RSI_EXIT_THRESHOLD_OBSERVED
