combination_id,sma,entry_rsi,exit_rsi,rsi_type,execution_lane,completed_trades,expectancy,profit_factor,CAGR,maximum_drawdown,positive_fold_percentage,best_five_trade_concentration,base_cost_expectancy,cost_1_5x_expectancy,cost_2x_expectancy
0065cc66e9ba2bee871f6d9f9675bab9db84b0ab78cd7524ddd8722b794af6a5,200,20.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,287,0.00034537518431795216,1.053508712034139,2.7894604353040364e-05,-0.3558700404689418,0.5,35810.95042725269,0.00034537518431795216,4.537518431795321e-05,-0.000254624815682047
01acd5ffda61dc1bef770df857e5bb2b5b05720ee19399a73a4dd7ae4bf675d1,150,10.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,112,0.002851456440327953,1.3803627089328254,0.015507213376812823,-0.3328745725796445,0.5,65.01678593386386,0.002851456440327953,0.0025514564403279526,0.002251456440327953
024447137bd9157c10e6c0ffe2d00579c65747e515f68989ffa25b09b9f6b512,250,15.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,150,0.001790902537129843,1.2584862401231194,0.01263965636908937,-0.2597305398772811,0.6666666666666666,70.2959187938312,0.001790902537129843,0.001490902537129842,0.0011909025371298417
037c8e515cd3cea1e02230210fd01d583b1a5ad5a73eb82dd766a35a9c2acaaf,200,10.0,70.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,295,0.0008644968961707657,1.1667143422175283,0.013731541987360485,-0.19512343748259475,0.6666666666666666,63.507010391868015,0.0008644968961707657,0.000564496896170767,0.0002644968961707664
04ab2a9c229411d333257c45e2ce88c8faee7f2efdc91898d84d2a417e260644,150,5.0,85.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,269,0.00019636009167457063,1.0309595956776518,-0.002694208985949187,-0.3512313222223197,0.5,0.0,0.00019636009167457063,-0.00010363990832542798,-0.0004036399083254279
04febee13b042085fb03ce924366b47c6c809d3852d23023e0702246cbfcdabc,150,20.0,85.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,298,-1.0049291501276076e-05,0.9984232368349608,-0.006377857188232361,-0.35765565557891865,0.6666666666666666,0.0,-1.0049291501276076e-05,-0.0003100492915012751,-0.0006100492915012751
05b61551894a8c17db6c3a5ae20a747ebff068697f4dc0699d2d97e3163294be,150,10.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,276,0.00040638794010276096,1.065918057237268,0.0012687382598266517,-0.3104681612262411,0.5,757.3420999887544,0.00040638794010276096,0.00010638794010276187,-0.0001936120598972378
069f9383ee61e1e18697cd22bab601c572a64eb523b5409c7fbdb0bd229e000f,150,15.0,70.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,157,0.0016759950257374282,1.2597909601861974,0.012429647982410197,-0.28575924092549687,1.0,74.37183730237156,0.0016759950257374282,0.0013759950257374285,0.00107599502573743
06ef60421fdbe332b0b77ac9464e04165edbd3a4eaedbf3a11150d11bf895d91,250,5.0,90.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,61,0.001419879929360122,1.1149269523792025,0.0019342754981277466,-0.2509070556365114,0.5,676.4972655246864,0.001419879929360122,0.0011198799293601228,0.0008198799293601212
0845018bc68a52143c647a71600ee5f4aceb331ae0cf8b833d73de4d4210b871,250,5.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,74,0.000566739203547369,1.0567988850016465,-0.0012227838912726163,-0.32285457628611625,0.5,0.0,0.000566739203547369,0.0002667392035473685,-3.3260796452631565e-05
084c661eaf677bad2c58cbe479ffe1a12a5ca6f4fe322544ffd91e18a8e90a5f,200,5.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,71,0.004183675587046167,1.627645268527504,0.017467560241125835,-0.13536133622941937,0.6666666666666666,58.550331922526446,0.004183675587046167,0.0038836755870461665,0.0035836755870461675
097f45169c43a3623d11cd167ca853ff1b665ce143f78f3b6a3b2f7af67f1fd5,150,5.0,70.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,66,0.0005790850212515348,1.06945138951387,-0.0007798034348082128,-0.3072816409627278,0.5,0.0,0.0005790850212515348,0.00027908502125153454,-2.0914978748464044e-05
0a5db17ccfe5d9f54a8b3417577db9d0737418e7865e5c762cf864c31d10d4b4,150,10.0,90.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,92,0.0068556406957573516,1.873879015624267,0.03627656879529151,-0.2379235671621046,1.0,25.088730495672774,0.0068556406957573516,0.006555640695757353,0.0062556406957573535
0d0c99f89c8b04f6dc6ddcf64cebcc407f114d28f2a418fb6e9a488fd87b1eb0,150,5.0,70.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,288,0.0010536334954885627,1.2050421714508255,0.016859186888461553,-0.21111404423857472,0.6666666666666666,49.35416149063946,0.0010536334954885627,0.0007536334954885637,0.00045363349548856353
0dac67d754892281cf69d982b13e871434a69074aaaa9be0473cf8c3e003caec,200,15.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,271,0.00022492554110983717,1.0339741898247765,-0.0022528159649364277,-0.3458491137628852,0.5,0.0,0.00022492554110983717,-7.507445889016119e-05,-0.00037507445889016196
0fc107db574298da0a0c9ff9b20d75f5e81aeeb7937a748e3b7eaba8af280c65,150,10.0,90.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,260,-4.224316204654438e-05,0.9938265366826433,-0.006891155388631387,-0.3695357677615362,0.5,0.0,-4.224316204654438e-05,-0.000342243162046544,-0.000642243162046544
1058ec42f894ba769a988685527abe35a77022d2371547958d2bd3efaaceae5e,250,10.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,123,0.0024441578204362365,1.337834551143517,0.014657231743224974,-0.2767440304549089,0.6666666666666666,71.2347993257061,0.0024441578204362365,0.0021441578204362344,0.0018441578204362354
145fe21328d3a8652682ea6f2f39bc59ac2a607377ccbc30c27abf93666ef0d8,150,15.0,85.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,285,0.0002883162895467968,1.0452794572834663,-0.0010653622433988152,-0.35328424740045594,0.6666666666666666,0.0,0.0002883162895467968,-1.1683710453202436e-05,-0.0003116837104532024
15d1d4060e6f08ec79033953c48c8ac252fffea816297120f274684780935005,150,5.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,269,0.0005090011619993919,1.0829850285836229,0.002880997791852913,-0.3148818760749986,0.5,328.78304350819343,0.0005090011619993919,0.0002090011619993931,-9.099883800060718e-05
1615073a73d23734e7494f8ba4a7be4acaef6d5d4b0991c8286615f67b4bc213,250,15.0,85.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,131,0.0009728150972940506,1.1136587293812292,0.0036301959952524943,-0.2537476013941131,0.6666666666666666,301.25970992680686,0.0009728150972940506,0.000672815097294051,0.00037281509729405126
166e134d37c38a6d6977955bd3a4f6818bfe0b25be849793e64810e95ba4e493,150,15.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,139,0.00291738737904573,1.4527820720789615,0.021520140919945474,-0.2754703198778513,0.8333333333333334,38.551452918057265,0.00291738737904573,0.0026173873790457294,0.0023173873790457294
1adddd1da0475d48d350683a53a485a3a9ab095013b12915b4b8fe7b19071c7b,200,5.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,258,0.00017306738597048634,1.0260358201238091,-0.0031385608658449637,-0.3514899058522948,0.6666666666666666,0.0,0.00017306738597048634,-0.00012693261402951263,-0.00042693261402951304
1cff929b0e75d0ca3d9d07486a937c1f67abb46fff71253f6ffa42584ed09cab,250,20.0,90.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,298,-6.579379276294974e-05,0.9901387640673006,-0.007636838466625218,-0.34770673299761634,0.5,0.0,-6.579379276294974e-05,-0.0003657937927629489,-0.0006657937927629487
1d3fee3c5d3c6a2c74db78ad1b70e62bf57f6a644534871dfcd903f560b548af,150,20.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,166,0.001961621149994015,1.2745803367340456,0.01585661599908117,-0.29518122243189004,0.8333333333333334,55.58672256310453,0.001961621149994015,0.0016616211499940131,0.0013616211499940132
1d514d9ade122d9ed34074784907e1db30ff009cb851fc88e82acccc1fea4cd9,150,15.0,85.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,123,0.0016821432521525392,1.207249283545624,0.008866387364691475,-0.2986984020721921,0.6666666666666666,121.10058156495572,0.0016821432521525392,0.0013821432521525395,0.0010821432521525391
1e2e4e2f1c217b38431a99c028da98af96d29ee0745c3021307fbae6a9881704,200,20.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,172,0.001366440614123776,1.1849954990582436,0.010036933278859017,-0.28644761035353783,0.8333333333333334,91.82500644887095,0.001366440614123776,0.0010664406141237756,0.0007664406141237759
204e22688560b58759919eb43eee7ed81f58846620969efed0b8be07aa8101ce,250,20.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,178,0.0012866524859834064,1.1727796111745825,0.00954156715196297,-0.2781192522211464,0.8333333333333334,96.95785980762814,0.0012866524859834064,0.0009866524859834058,0.0006866524859834065
20b27ec50e3026aa9ad098f8f611132441cb5e101efb6bb7dddb57c69d06328d,250,20.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,313,0.0004684918331968012,1.076873274560596,0.0031369321718093257,-0.3040009680299298,0.5,316.16001996643365,0.0004684918331968012,0.00016849183319680213,-0.00013150816680319803
2427af657f6f94f958d173475070cc57c34f8daddcbcc62ce5181f7fc89f55b9,250,5.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,282,0.00021508749387817282,1.0340390301694997,-0.0020173205277975725,-0.3040009680299298,0.5,0.0,0.00021508749387817282,-8.491250612182657e-05,-0.0003849125061218268
2564838aa7f72c6d37114dad3d336f81f22292a1de032c0c1c9e4d684e656b16,200,15.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,286,0.00037577009110809024,1.0603740438932123,0.0008182335867876755,-0.3138423905335491,0.6666666666666666,1159.4623841611146,0.00037577009110809024,7.577009110809125e-05,-0.0002242299088919089
2744191409a8faa35dc6f9f76663fb0995945bbd777806ec269f9420fa3eaae3,250,5.0,80.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,290,-1.3103462059273279e-05,0.9978896320203238,-0.006203349969279848,-0.3438513065980243,0.5,0.0,-1.3103462059273279e-05,-0.0003131034620592731,-0.0006131034620592729
2ac962221e145d4b7d261f9864a4344fa176c8011a12f1e5dea6e555e09f4d2d,250,10.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,287,0.00014541547835210432,1.0228806050475772,-0.0032545872805038734,-0.3040009680299298,0.5,0.0,0.00014541547835210432,-0.00015458452164789516,-0.00045458452164789546
2b7a8afdce719b51abaa4cb5fdeef9b687c0bc96e6a039f5c21d4ba71e53d20c,150,5.0,80.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,276,8.35677462001424e-05,1.0133369842272353,-0.004522760798164827,-0.3534780348524563,0.3333333333333333,0.0,8.35677462001424e-05,-0.000216432253799857,-0.0005164322537998565
2c50587aa9742dadb5920406ff6e60311306f4c6b3e397bf386816eecda0f152,200,5.0,85.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,67,0.00576049191158861,1.8909973312356494,0.02310271152434029,-0.10974795750822719,0.5,45.51338489852363,0.00576049191158861,0.005460491911588611,0.0051604919115886124
2ec62742493d9874ba6259a0639a503beaae4d123404b8aadcc317843769301c,250,20.0,70.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,333,0.00040084273866976326,1.0744151930551638,0.005994412845803154,-0.17241566694295818,0.5,155.6152215237708,0.00040084273866976326,0.00010084273866976443,-0.00019915726133023592
2ecd7716cf1ea73c7a6e4371306d76691b2b0cdd5a8e7872105801553b3bac75,250,20.0,85.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,313,1.4985100759587482e-05,1.0023652454885494,-0.005960032558359751,-0.3364014484693564,0.6666666666666666,0.0,1.4985100759587482e-05,-0.0002850148992404116,-0.0005850148992404118
2ef5bc562b77b4ffbaaa9525a49d10760732eb81da515973758c25511e7e8b4a,250,15.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,150,0.00027548947594026015,1.0351757570357978,-0.002429462928512982,-0.32820470710563543,0.5,0.0,0.00027548947594026015,-2.451052405974067e-05,-0.00032451052405974094
2f3e8caecf098ad33179bb60b52c3b24837bfe16817a8bd48b123f6b181ee82e,200,5.0,85.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,272,0.0002798753561955305,1.0446068112388196,-0.0010131269043714974,-0.3206135827728377,0.6666666666666666,0.0,0.0002798753561955305,-2.0124643804469028e-05,-0.00032012464380446896
315e9f3fed67533c527bfda1aea7c3d166687f2a7619b48b9cea00442c61d97b,150,15.0,70.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,305,0.0008785240547414392,1.164789397465433,0.01448609297613701,-0.21838763270364603,0.6666666666666666,64.1126724645808,0.0008785240547414392,0.0005785240547414405,0.0002785240547414401
31d489bab43425b1bb59c7aa1ded724c5bfbc08f54b39a91393c7eb65c5a7750,150,5.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,64,0.0012101710264449412,1.1230859374425597,0.0011932048199234657,-0.37092232782465606,0.5,975.0860766552009,0.0012101710264449412,0.0009101710264449404,0.00061017102644494
323c5894ca4d15b578e49e2ecc8462e1fcd051423bb35905b2d690de8bf9147f,250,20.0,90.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,127,0.0015735916873629182,1.1545677949914175,0.007656189985647099,-0.25218643027081056,0.6666666666666666,150.81870607555496,0.0015735916873629182,0.0012735916873629172,0.0009735916873629161
32ee7e11bcbc9dcfd2fa955a12a8e4f12dcc7fdfe0c7d292ed93b5d609c0b0d3,150,5.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,64,0.0033607743866015103,1.4124982137409678,0.01049889240460189,-0.29362723196979623,0.6666666666666666,104.58893897315795,0.0033607743866015103,0.003060774386601509,0.0027607743866015083
3513ea3804abc77cba422c9b50a7fe2f78b8da88c626553979579948f47afebe,200,5.0,90.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,258,-0.00023087141763376005,0.9662123935065673,-0.009846182679224436,-0.38760626903665596,0.6666666666666666,0.0,-0.00023087141763376005,-0.000530871417633759,-0.0008308714176337595
3984aeb50666810f89484fdf00057fa408f77623cc4b4f639b6eb8c6a23a4c19,150,20.0,70.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,318,0.0008752286474067613,1.1713239426255315,0.015118283185845183,-0.21502898770943868,0.6666666666666666,54.48595904666762,0.0008752286474067613,0.0005752286474067624,0.0002752286474067622
3c9ef200223e0bccfe5c534ff15c9901d9acc0b461fac1f1a24e5c6c05a652b7,200,5.0,80.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,279,-0.0002198328405683538,0.9657304392967458,-0.00981901549741826,-0.3786809073637897,0.5,0.0,-0.0002198328405683538,-0.0005198328405683534,-0.0008198328405683531
3d67931cc40c7e3acdd28bf266f6b45a7bea187dfbdf921804da30bf3933ac44,150,20.0,85.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,142,0.0012398049433534654,1.1424913124925096,0.006350549394568361,-0.2917533536578729,0.6666666666666666,188.45712724081295,0.0012398049433534654,0.000939804943353466,0.0006398049433534648
40c79165bae959bd20ec6dd49f04b61474ab3572403c6d50e4007e3683f6477c,150,20.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,281,0.00025785212222430857,1.0401615721389257,-0.0015036058064429314,-0.3683738234958813,0.3333333333333333,0.0,0.00025785212222430857,-4.214787777569065e-05,-0.00034214787777569035
4248b971ea9632aafc04259b4bbae44f9cced688a7896af2be9388ea012596ce,250,10.0,90.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,99,0.0042234735494574085,1.4595075290200734,0.02233808203242371,-0.2344894482030091,0.8333333333333334,47.54948731040035,0.0042234735494574085,0.003923473549457409,0.0036234735494574096
43139ce56470c3cc3854c86fad3c19d008dbcebb43af0925cab120b322259783,200,10.0,85.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,110,0.001110297344415844,1.123658186397806,0.003626550970953657,-0.28191138980016506,0.6666666666666666,270.37932926690434,0.001110297344415844,0.0008102973444158453,0.0005102973444158457
43ed38de0dee815136004ca56203f31fe9413dcac0ad3691585118ff98c0696f,200,20.0,70.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,322,0.0009907287772705931,1.1970131603771421,0.017691328957518904,-0.19144433027142027,0.6666666666666666,46.19192172076888,0.0009907287772705931,0.0006907287772705936,0.00039072877727059345
445bf009372bc372785ee27f64c71f4898b242e7de64f70c8c2f851b0ae75c0c,150,10.0,80.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,283,3.881378141043324e-05,1.006099495877044,-0.005395808611103559,-0.34738240172101875,0.3333333333333333,0.0,3.881378141043324e-05,-0.00026118621858956626,-0.0005611862185895659
4498f071015485472ba53f2c4d5898b668fa846f6340983ff8311559e462883a,250,15.0,90.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,115,0.002425612254804969,1.2475120659935515,0.012948058397099782,-0.24255572450065466,0.8333333333333334,86.45309123216668,0.002425612254804969,0.00212561225480497,0.0018256122548049693
44fee278e3d7ad5d7ed0b27cf467cc251699feb30d0d5fa9ee11769385697091,250,10.0,70.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,133,0.001773737380466725,1.267913242946281,0.011482160731444813,-0.26431495255182935,0.6666666666666666,80.00433460896322,0.001773737380466725,0.0014737373804667238,0.0011737373804667247
4aebb1afe29839c376243e326084d7f36cdfa260bcaed96375da9509a56c1440,150,15.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,139,0.0015992450473029521,1.2192214304616633,0.009163538249429726,-0.3370832469005255,0.8333333333333334,97.64353330170022,0.0015992450473029521,0.001299245047302952,0.000999245047302952
4c5163e63094879b580382d0e58a26fce3059079022c1de8ec0766804592305d,250,10.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,123,0.001615344447229023,1.2022221887415094,0.0076572631953391035,-0.326862111057333,0.5,139.81895331128956,0.001615344447229023,0.0013153444472290227,0.0010153444472290219
4e380d5f6d88d542ef4d7b3ea4fe7e5aa5c18f9f80b547fd6c2bb7c973395f0f,200,20.0,90.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,125,0.0017433230444555687,1.1639516082964596,0.008771153609177018,-0.2546451035010818,0.8333333333333334,146.2658668393578,0.0017433230444555687,0.0014433230444555684,0.0011433230444555672
4e3dd2ddfa22c576f50053c6c15a4a1c7e519ccd32909468554de063765b1002,250,5.0,70.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,300,0.0008722929857145526,1.1701876406052214,0.01423725167344525,-0.18999593874333986,0.6666666666666666,54.27708235315538,0.0008722929857145526,0.0005722929857145537,0.0002722929857145531
4ed7493541180976a132edd581fc39706fa0ea426ac2f01a7905aa2f92e5bbb4,200,15.0,90.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,271,-0.00020023263825725583,0.9709792604485291,-0.009711060980490682,-0.38335273240587775,0.5,0.0,-0.00020023263825725583,-0.0005002326382572542,-0.000800232638257255
4ffa0221a1d0045715460b9c32bc5a7d32bd4485f5670e91498ef773108e4d17,200,10.0,85.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,110,0.0013057668000856016,1.1508199236467624,0.004921723213026752,-0.2706648765749662,0.6666666666666666,191.16590376975333,0.0013057668000856016,0.0010057668000856023,0.0007057668000856024
5245fb838f1e23e8d202ef201281447e705763990770db1e1556497cc7c81417,200,10.0,80.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,284,5.977831572813912e-05,1.0095178458183653,-0.0047924192382575725,-0.34200878670604673,0.6666666666666666,0.0,5.977831572813912e-05,-0.00024022168427186038,-0.0005402216842718605
54e8736ed38f9e915c5d691eb324770b4505476fa841defecc58b27d559252bb,150,10.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,260,0.0002175429193127831,1.0329895743072077,-0.002367499478805435,-0.3415025184612105,0.5,0.0,0.0002175429193127831,-8.245708068721604e-05,-0.000382457080687216
5665716d3ecc01764176abc453daa8329d025453ae534d2a48ae02b867920d4e,200,15.0,85.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,127,0.0010529855242888827,1.1201818946794408,0.004032464906842392,-0.25750811743300794,0.6666666666666666,269.2799296131961,0.0010529855242888827,0.0007529855242888821,0.0004529855242888826
57baafddc42ab3d31f2a590d74b3157d70c3ac7fe852622b3fa16860adf8d059,200,15.0,90.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,113,0.0031132154821603484,1.3170375753210752,0.017739011812900385,-0.23061481343630486,0.8333333333333334,59.75681719945647,0.0031132154821603484,0.0028132154821603477,0.002513215482160349
58ece4daca986fd3cef1fb4c338e0c724cfc28df943a784c639ba7e3db366e63,150,15.0,70.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,157,0.002545528898640476,1.4351792790824747,0.021572872190002812,-0.2471502328457167,1.0,38.42359962580071,0.002545528898640476,0.002245528898640475,0.0019455288986404747
5b38749b498438d33a983649604ab6c53d2f80bce263d7b9986b446a6157ee6d,200,20.0,80.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,310,-0.0002402960038701162,0.9627582076230393,-0.010927123369054215,-0.40096121836382626,0.5,0.0,-0.0002402960038701162,-0.0005402960038701152,-0.0008402960038701152
5b59f0137ceba180f0ca02c20057d7f2d63348ad51af1bc89ccdfcdcb503844b,200,10.0,70.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,295,0.0006024605450699534,1.112198712235967,0.008920229503183164,-0.21242518395950594,0.5,99.84653512102146,0.0006024605450699534,0.00030246054506995434,2.460545069953918e-06
5c86f22a197d51354398605ed692342f8883d5b33211dd5781f2629f2a611a1b,250,15.0,90.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,115,0.003883039621777188,1.4205194596754296,0.02380235537724329,-0.23061481343630486,0.8333333333333334,43.692852993989085,0.003883039621777188,0.0035830396217771893,0.003283039621777188
5d734353566f60296554c88ff9ecacef9ec726ae25c036f77a8a98bb20fcd082,250,5.0,70.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,77,0.0009671385294238678,1.1250366696636758,0.0014204069288825671,-0.2726555459455179,0.5,665.3817560792811,0.0009671385294238678,0.0006671385294238675,0.0003671385294238698
5dce4b98203c9a21f5fcdab61b56a37d2e0ad52ff7f5f9caeb078f5df6a96520,150,15.0,80.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,292,0.00042238880644277426,1.069661145156009,0.0018555181274770849,-0.32702215923092826,0.8333333333333334,505.2310670333036,0.00042238880644277426,0.0001223888064427746,-0.000177611193557225
5dce7c29c86b23a727c9ad85e0cd59317d42735294145324619c504bdd93f01a,150,5.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,254,0.00037932346178003184,1.0580988895317827,0.00018203262610350102,-0.3310815871972177,0.6666666666666666,5373.612303928389,0.00037932346178003184,7.93234617800333e-05,-0.00022067653821996718
5eb3a2933a05fe9b0bd22cd036b3ddb73768d56f6b4fb11a6f992e4d656db0fb,250,5.0,80.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,290,9.884626453804812e-05,1.01599748827026,-0.004002188866241596,-0.3318345385167394,0.6666666666666666,0.0,9.884626453804812e-05,-0.00020115373546195195,-0.0005011537354619516
60cfb80a5a7904e2d0eba549e903d2f1f958390667716dff70fe91b1a0eeea16,150,15.0,85.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,123,0.002594607836059571,1.3364207133460468,0.01601743611746853,-0.2750678552784622,0.6666666666666666,62.12251783557862,0.002594607836059571,0.0022946078360595707,0.0019946078360595703
614da7607dd358dc631af427b5dbb7ab3a9ed1a23676ba38fc28333881c0de36,200,15.0,80.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,145,0.000224521903979848,1.0282047332909032,-0.0029425103669405983,-0.33093084528930516,0.5,0.0,0.000224521903979848,-7.547809602015156e-05,-0.00037547809602015076
6556ab0d35dc7950cc65e6ab8527eb40e734008cb7b4b247bf10127f0b8a0d1e,150,20.0,70.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,190,0.001055218767792192,1.160005407440419,0.008095630967806855,-0.31087252463881854,0.8333333333333334,122.5795898250584,0.001055218767792192,0.000755218767792192,0.00045521876779219247
65d8a0fe733237a97988a1e18b667ad7044946abb15f2e026e107fb231dc48f7,150,10.0,90.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,92,0.006109336189761635,1.7277396770780218,0.031586895526605874,-0.25376243489119754,1.0,29.2919938676573,0.006109336189761635,0.005809336189761637,0.005509336189761638
6689b3a726c137c8e84b32de0f1187de7c9e6f224782537c964c4e9270480e89,250,20.0,90.0,SIMPLE_RSI_2,NEXT_OPEN_EXECUTABLE,298,0.00031351044820290206,1.0484092658245223,-0.00038308738525250075,-0.32307975044433324,0.5,0.0,0.00031351044820290206,1.3510448202903058e-05,-0.00028648955179709685
66b2034d8e02c99f07b154b034826d56a26100ded34e800020a55897dc916635,250,15.0,70.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,170,0.0017012998362410214,1.2766016435626997,0.01447231265146498,-0.2471502328457167,0.8333333333333334,62.58104398563814,0.0017012998362410214,0.001401299836241021,0.0011012998362410211
68ec63dd63bdfec7c026aec06db62bc8edaa9f9b7cd7041acb442d126f1db68c,150,10.0,80.0,WILDER_RSI_2,NEXT_OPEN_EXECUTABLE,112,0.0035071704745491877,1.5294890786223676,0.020769910680383363,-0.2842052495736188,0.6666666666666666,47.49739105549253,0.0035071704745491877,0.003207170474549186,0.002907170474549186
69cc2f2f837c893200a726de6beaf19e685489cef1d7c10425b8253909b31da6,150,10.0,70.0,WILDER_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,120,0.0025963305017372043,1.3865348622204152,0.015754572561901936,-0.26814338406016036,0.8333333333333334,59.90933932286191,0.0025963305017372043,0.0022963305017372057,0.0019963305017372058
6b35e465870255a3fd9f4512bc48e485959765e16b942f0630f5adde27a5bff3,200,10.0,80.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,284,-0.0002626499465232183,0.9597127974567919,-0.01075380644700863,-0.37388816234149114,0.3333333333333333,0.0,-0.0002626499465232183,-0.0005626499465232177,-0.0008626499465232175
6bba623ee7a782c22507044b7fca10cb6d93d941af1b3e0b157a8b9e568d274b,200,20.0,70.0,SIMPLE_RSI_2,SAME_CLOSE_THEORETICAL_PROXY,322,0.0005338575186676896,1.0990296835825821,0.008368192889945947,-0.23395808000020868,0.5,109.4814396084566,0.0005338575186676896,0.0002338575186676907,-6.614248133230964e-05
