expired_instrument_key,expiry,option_type,strike,timestamp,session,minute_of_day,days_to_expiry,premium_band,open,high,low,close,volume,open_interest,entry_price_next_open,prior_5m_return_pct,prior_10m_range_pct,prior_5m_volume_ratio,transition_compression_to_lift,transition_put_call_selloff_or_lift,transition_volume_participation,session_id,expiry_id,previous_return,previous_close,previous_volume_ratio,previous_open_interest,return_acceleration,volume_acceleration,oi_change_ratio,bar_acceptance,positive_return,positive_acceleration,volume_participating,positive_weight,weighted_strike_numerator,surface_count,breadth_positive,breadth_acceleration,breadth_volume,surface_median_return,surface_median_acceleration,surface_return_dispersion,breadth_delta,acceleration_breadth_delta,directional_mass_shift,compression_transition_breadth,put_call_transition_breadth,participation_transition_breadth,mirror_return,mirror_acceleration,mirror_volume_ratio,option_asymmetry,mechanism,score,forward_mfe_points,forward_mae_points,forward_close_change_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,gross_return_pct,net_return_pct,stress_return_pct,fold_id,partition
NSE_FO|40476|05-06-2025,2025-06-05,PE,24700.0,2025-06-02 05:03:00+00:00,2025-06-02,633,3,4,257.6,263.0,257.45,261.8,113100,3028050,262.0,1.96689386562805,4.507257448433912,1.5940803382663848,False,False,True,2025-06-02,2025-06-05,-0.788764909580586,257.85,0.7018909899888766,3014550.0,2.755658775208636,0.8921893482775083,0.0044782803403493054,False,1.0,1.0,1.0,22.886848819544554,565305.1658427505,8,0.75,0.625,0.875,0.993300979426448,1.8770083312081465,4.362936476010986,0.5,-0.375,-1479.7156681329761,0.125,0.125,0.625,1.5897755610972508,-2.1873726919716896,1.1697974217311233,0.3771183045307991,compression_breadth_release,4.031297164306031,0.19999999999998863,17.44999999999999,-16.900000000000006,0.07633587786259108,5,False,,-6.450381679389315,-6.550381679389314,-7.450381679389315,fold_2,research_oof
NSE_FO|40479|05-06-2025,2025-06-05,PE,24750.0,2025-06-02 05:37:00+00:00,2025-06-02,667,3,4,282.4,286.0,280.25,282.25,22800,1202775,282.75,1.5287769784172678,4.641275465013294,1.1714836223506744,False,False,False,2025-06-02,2025-06-05,-0.45790771398378505,282.6,1.1578947368421053,1202775.0,1.9866846924010528,0.01358888550856907,0.0,False,1.0,1.0,1.0,15.340603817599606,379679.9444855902,8,0.875,0.75,0.625,1.650905816617032,1.8836580754112042,3.516082860431306,0.75,0.0,-921.427629172671,0.0,0.25,0.375,-0.6038647342995196,-2.7804816497223994,0.7941429801894918,2.1326417127167874,compression_breadth_release,5.162197310705509,0.19999999999998863,7.550000000000011,-1.1000000000000227,0.07073386383730809,5,False,,-0.38903625110522466,-0.48903625110522464,-1.3890362511052246,fold_2,research_oof
NSE_FO|40487|05-06-2025,2025-06-05,CE,24900.0,2025-06-03 06:56:00+00:00,2025-06-03,746,2,3,99.85,103.0,99.5,100.75,150975,6414450,100.5,3.5989717223650297,7.493796526054587,1.225943970767357,True,False,False,2025-06-03,2025-06-05,-0.15007503751875984,99.8,0.6954933008526187,6414450.0,3.7490467598837895,0.5304506699147382,0.0,False,1.0,1.0,1.0,42.91729210250449,1068640.5733523618,7,0.7142857313156128,0.7142857313156128,0.7142857313156128,3.5053929121725558,3.1132013275756654,1.7257561436043367,0.2857142984867096,0.0,51.0470207631879,0.7142857142857143,0.0,0.0,-2.3647765874052817,-3.1152456305572285,1.2222222222222223,5.9637483097703115,compression_breadth_release,10.304995360832649,7.549999999999997,0.7999999999999972,6.950000000000003,7.51243781094527,5,False,,6.915422885572142,6.815422885572143,5.915422885572142,fold_2,research_oof
NSE_FO|40475|05-06-2025,2025-06-05,CE,24700.0,2025-06-03 08:38:00+00:00,2025-06-03,848,2,3,102.35,102.55,99.2,102.4,306075,8164575,102.2,4.065040650406493,7.714843750000005,1.160693970420933,True,False,False,2025-06-03,2025-06-05,0.39215686274509665,102.4,0.7175767918088737,8164575.0,3.6728837876613962,0.44311717861205924,0.0,False,1.0,1.0,1.0,51.347921610202526,1268293.6637720023,7,0.7142857313156128,0.7142857313156128,0.1428571492433548,4.413542926239411,4.239124321588239,2.3602536619256997,0.0,0.5714285969734192,-6.380425884377473,0.14285714285714285,0.2857142857142857,0.0,-6.992834198171483,-3.056023766877603,1.0469226081657526,11.057874848577976,compression_breadth_release,15.020932128844604,2.049999999999997,3.5,1.0,2.005870841487277,5,False,,0.9784735812133072,0.8784735812133072,-0.021526418786692814,fold_2,research_oof
NSE_FO|40486|05-06-2025,2025-06-05,PE,24850.0,2025-06-04 04:43:00+00:00,2025-06-04,613,1,4,294.95,305.35,294.15,301.6,13425,744450,300.0,3.571428571428581,7.112068965517255,1.8172588832487309,True,False,True,2025-06-04,2025-06-05,1.796200345423138,294.7,0.8,744450.0,1.775228226005443,1.0172588832487308,0.0,False,1.0,1.0,1.0,33.94624430178115,843564.1708992616,8,0.625,0.75,0.625,3.404159018979136,1.7011447748836117,7.094645041088938,0.0,0.125,-13.504402963448229,0.25,0.0,0.25,-10.554561717352417,-4.880802852104193,1.530961791831357,14.125990288780997,compression_breadth_release,16.35553323559862,4.199999999999989,9.300000000000011,0.6499999999999773,1.3999999999999961,5,False,,0.21666666666665907,0.11666666666665906,-0.783333333333341,fold_2,research_oof
NSE_FO|40479|05-06-2025,2025-06-05,PE,24750.0,2025-06-04 05:14:00+00:00,2025-06-04,644,1,3,185.75,193.0,185.55,192.2,81075,1631700,192.7,-1.1316872427983626,7.518210197710712,2.5052143684820396,False,False,True,2025-06-04,2025-06-05,-5.311542390194079,185.4,2.923439340400471,1631700.0,4.179855147395717,-0.41822497191843144,0.0,True,0.0,1.0,1.0,0.0,0.0,8,0.125,0.875,0.875,-0.5976675450595548,4.171630056127529,7.297489917758598,0.0,0.625,-50.0,0.0,0.125,0.875,3.6954087346024567,-13.506426127782856,2.683294117647059,-4.82709597740082,compression_breadth_release,9.633254716917046,11.150000000000006,1.9499999999999886,9.800000000000011,5.786196159833942,5,False,,5.0856253243383565,4.985625324338357,4.0856253243383565,fold_2,research_oof
NSE_FO|40486|05-06-2025,2025-06-05,PE,24850.0,2025-06-05 06:14:00+00:00,2025-06-05,704,0,3,141.5,146.6,141.45,145.25,155400,1417275,145.0,5.253623188405787,7.297762478485366,1.6470588235294117,True,True,True,2025-06-05,2025-06-05,1.9105984138428234,141.35,0.884737678855326,1417275.0,3.3430247745629638,0.7623211446740857,0.0,True,1.0,1.0,1.0,62.800572537163106,1560594.227548503,8,0.625,0.875,0.875,5.046166432912569,3.8779046108837862,16.617142917573837,0.0,0.625,-13.67552641619477,0.25,0.5,0.25,-15.74468085106383,-14.814448292924297,0.8352840115966927,20.998304039469616,compression_breadth_release,24.75309351991493,15.349999999999994,1.4499999999999886,13.0,10.586206896551719,5,False,,8.96551724137931,8.86551724137931,7.96551724137931,fold_2,research_oof
NSE_FO|44857|12-06-2025,2025-06-12,PE,24800.0,2025-06-06 04:31:00+00:00,2025-06-06,601,6,4,221.35,231.9,221.35,231.2,203775,3414375,230.8,4.332129963898912,7.309688581314869,1.2785882352941176,True,False,False,2025-06-06,2025-06-12,0.6581933726736322,221.75,0.6611764705882353,3414375.0,3.6739365912252797,0.6174117647058823,0.0,False,1.0,1.0,1.0,52.95932114219754,1313391.164326499,8,0.75,0.75,0.625,4.4440572599417365,3.7650383341025884,4.63856652295022,0.125,0.125,14.016901374394365,0.375,0.125,0.25,-2.7435807245867028,-2.4291153157816825,1.0346325570170145,7.075710688485614,compression_breadth_release,11.194294338534423,20.94999999999999,76.75,-75.4,9.07712305025996,5,False,,-32.668977469670715,-32.768977469670716,-33.668977469670715,fold_2,research_oof
NSE_FO|44845|12-06-2025,2025-06-12,PE,24650.0,2025-06-06 05:29:00+00:00,2025-06-06,659,6,2,71.0,72.7,70.85,71.95,240300,2286825,71.8,0.2787456445993097,5.90687977762335,1.6153264431560372,False,False,True,2025-06-06,2025-06-12,-3.856562922868756,71.05,1.5412150239475675,2286825.0,4.135308567468066,0.07411141920846975,0.0,False,1.0,1.0,1.0,3.4535603019319945,85130.26144262367,8,0.375,0.625,0.375,-0.2671519081356488,3.8262686675878124,4.654205671156903,0.375,0.5,,0.0,0.0,0.375,1.3876280638049465,-1.7052911254553882,0.31758034026465026,-1.1088824192056368,compression_breadth_release,6.023022597462711,0.4000000000000057,9.049999999999997,-7.299999999999997,0.5571030640668604,5,False,,-10.167130919220051,-10.267130919220051,-11.167130919220051,fold_2,research_oof
NSE_FO|44857|12-06-2025,2025-06-12,PE,24800.0,2025-06-09 04:45:00+00:00,2025-06-09,615,3,1,48.8,50.1,48.0,49.75,374625,6920775,49.6,-1.3875123885034757,7.437185929648248,1.653973509933775,False,False,True,2025-06-09,2025-06-12,-4.326450344149468,48.65,0.8490066225165563,6920775.0,2.9389379556459927,0.8049668874172186,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.375,1.0,0.25,-1.345930107295218,3.1463097313965074,4.9620089617767595,0.375,1.0,,0.375,0.375,0.125,1.1548629469876115,-1.1863679516525227,1.528,-2.542375335491087,compression_breadth_release,6.269806668620523,1.2999999999999972,1.9500000000000028,-1.6499999999999986,2.620967741935478,5,False,,-3.3266129032258034,-3.4266129032258035,-4.326612903225803,fold_2,research_oof
NSE_FO|44855|12-06-2025,2025-06-12,PE,24750.0,2025-06-09 05:23:00+00:00,2025-06-09,653,3,1,34.85,35.45,34.8,35.4,63150,3338550,35.4,-0.28169014084507005,7.485875706214686,1.3769419460343417,False,False,False,2025-06-09,2025-06-12,-3.055555555555556,34.9,0.7841105354058722,3338550.0,2.7738654147104858,0.5928314106284696,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.25,0.625,0.875,-0.3453440479276426,2.6945305040436853,3.8795391122511127,0.25,0.0,,0.0,0.0,0.5,-1.021377672209034,-2.202100563775289,0.84,0.7396875313639639,compression_breadth_release,4.107788432583035,0.10000000000000142,1.1999999999999957,-0.75,0.28248587570621875,5,False,,-2.1186440677966103,-2.2186440677966104,-3.1186440677966103,fold_2,research_oof
NSE_FO|44858|12-06-2025,2025-06-12,CE,24850.0,2025-06-11 08:47:00+00:00,2025-06-11,857,1,4,294.35,299.55,294.15,298.15,6150,363000,296.9,3.7765402018795635,5.114875062887809,2.4477611940298507,True,False,True,2025-06-11,2025-06-12,2.396138596793662,297.0,0.7164179104477612,363000.0,1.3804016050859014,1.7313432835820897,0.0,False,1.0,1.0,1.0,32.94793384925537,818756.156153996,8,0.625,0.625,0.625,2.7814511517957996,1.4504622839298764,1.7733312463167308,0.0,0.125,-6.717887773153052,0.625,0.0,0.375,-14.583333333333325,-6.862745098039213,0.7320580653913987,18.359873535212888,compression_breadth_release,20.35221543880625,16.25,1.0499999999999545,13.100000000000023,5.473223307510946,5,False,,4.412260020208833,4.312260020208833,3.4122600202088327,fold_2,research_oof
NSE_FO|44854|12-06-2025,2025-06-12,CE,24750.0,2025-06-12 07:03:00+00:00,2025-06-12,753,0,4,283.2,287.2,282.3,286.85,4725,943725,287.1,3.7057122198119963,5.699843123583762,1.6578947368421053,True,False,True,2025-06-12,2025-06-12,-0.0888888888888939,281.0,0.631578947368421,943725.0,3.79460110870089,1.0263157894736843,0.0,True,1.0,1.0,1.0,31.353417639878923,775997.0865870033,6,0.8333333134651184,0.8333333134651184,0.8333333134651184,3.3506874496373906,3.1619031964133404,1.7792325618008435,0.3333333134651184,0.8333333134651184,22.287535247229243,0.6666666666666666,0.16666666666666666,0.5,-12.82051282051282,-10.188933873144412,1.4527421236872813,16.526225040324817,compression_breadth_release,21.06863314670135,18.44999999999999,12.650000000000034,-2.75,6.42633228840125,5,False,,-0.9578544061302682,-1.0578544061302682,-1.9578544061302683,fold_2,research_oof
NSE_FO|50990|19-06-2025,2025-06-19,PE,24500.0,2025-06-13 05:40:00+00:00,2025-06-13,670,6,3,123.5,124.85,122.5,124.75,274350,7068525,124.95,5.765154726579058,7.655310621242482,1.4785772029102668,True,True,False,2025-06-13,2025-06-19,0.6941608819926559,123.3,0.816895715440582,7068525.0,5.070993844586402,0.6616814874696848,0.0,False,1.0,1.0,1.0,72.19221059323843,1768709.1595343414,8,0.625,1.0,0.875,5.4285524914018275,4.723138941391625,3.0721533084158983,0.125,0.0,49.786554286645696,0.5,0.625,0.375,-5.466399197592786,-2.175910765716171,1.1218872870249017,11.231553924171845,compression_breadth_release,16.797192069485813,7.049999999999997,1.0,5.700000000000003,5.642256902761102,5,False,,4.561824729891959,4.461824729891959,3.561824729891959,fold_2,research_oof
NSE_FO|50983|19-06-2025,2025-06-19,PE,24400.0,2025-06-13 06:14:00+00:00,2025-06-13,704,6,2,82.3,84.15,82.2,83.25,154500,3459525,83.2,3.802992518703241,7.567567567567564,1.140642303433001,True,False,False,2025-06-13,2025-06-19,1.5432098765432167,82.25,0.45625692137320045,3459525.0,2.2597826421600242,0.6843853820598007,0.0,False,1.0,1.0,1.0,45.43798670294544,1108686.8755518687,8,1.0,1.0,0.25,4.226245901697833,2.4631395469956296,1.7397604425383189,0.25,0.0,696.1171048481192,0.875,0.375,0.0,-1.9347998939835742,-2.136331534451119,0.3554006968641115,5.737792412686815,compression_breadth_release,8.53273563070509,3.799999999999997,1.7999999999999972,2.950000000000003,4.567307692307689,5,False,,3.54567307692308,3.44567307692308,2.54567307692308,fold_2,research_oof
NSE_FO|50986|19-06-2025,2025-06-19,PE,24450.0,2025-06-16 06:23:00+00:00,2025-06-16,713,3,1,31.0,31.7,31.0,31.6,36975,1881900,31.5,5.3333333333333455,6.962025316455693,1.570063694267516,True,True,True,2025-06-16,2025-06-19,0.6493506493506551,31.0,0.8592870544090057,1881900.0,4.68398268398269,0.7107766398585103,0.0,True,1.0,1.0,1.0,56.096129773409,1371550.37295985,8,0.875,0.875,0.875,4.3859460621037965,4.111226427541204,2.022941372892456,0.125,0.0,-500.6209288743303,0.625,0.375,0.5,-2.1172638436481983,-1.2759636524436124,1.4285714285714286,7.450597176981544,compression_breadth_release,12.652095784531113,1.75,0.14999999999999858,0.7000000000000028,5.555555555555555,5,False,,2.222222222222231,2.122222222222231,1.2222222222222312,fold_2,research_oof
NSE_FO|50990|19-06-2025,2025-06-19,PE,24500.0,2025-06-16 06:56:00+00:00,2025-06-16,746,3,1,38.1,39.35,38.0,39.0,229950,8535300,39.05,3.44827586206895,6.025641025641029,2.46959323399114,True,False,True,2025-06-16,2025-06-19,0.1310615989515096,38.2,0.6580749093838099,8535300.0,3.3172142631174406,1.81151832460733,0.0,False,1.0,1.0,1.0,42.5711086956208,1042992.1630427096,8,0.625,0.875,0.875,3.493544323728548,3.2979513938537988,2.6756902157955422,0.375,0.5,90.92373229554141,0.625,0.0,0.875,-2.5795828759604844,-1.279164097031682,1.0363636363636364,6.027858738029435,compression_breadth_release,10.33747130964466,0.20000000000000284,2.9499999999999957,-2.75,0.5121638924455899,5,False,,-7.042253521126761,-7.142253521126761,-8.04225352112676,fold_2,research_oof
NSE_FO|50991|19-06-2025,2025-06-19,CE,24550.0,2025-06-18 08:50:00+00:00,2025-06-18,860,1,4,256.0,257.5,254.1,254.5,6525,179850,255.0,-1.5473887814313358,6.62082514734775,2.2025316455696204,False,False,True,2025-06-18,2025-06-19,-3.417673716012093,255.75,0.6582278481012658,179850.0,1.870284934580757,1.5443037974683547,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.0,0.625,0.375,-0.981494578029235,0.7613761549367493,2.639974757351279,0.0,0.0,,0.0,0.0,0.25,3.603603603603611,-0.8460451083401876,1.028354282373575,-5.150992385034947,compression_breadth_release,7.5719102310081094,0.19999999999998863,17.0,-11.849999999999994,0.07843137254901515,5,False,,-4.6470588235294095,-4.747058823529409,-5.6470588235294095,fold_2,research_oof
NSE_FO|50991|19-06-2025,2025-06-19,CE,24550.0,2025-06-19 06:35:00+00:00,2025-06-19,725,0,4,275.35,282.3,275.35,282.3,2850,145050,281.9,3.7676897629112194,5.083244775061998,1.4339622641509433,True,False,False,2025-06-19,2025-06-19,0.2736726874657869,274.8,2.5660377358490565,145050.0,3.4940170754454325,-1.1320754716981132,0.0,True,1.0,1.0,1.0,29.973573667103352,735851.2335273873,7,0.7142857313156128,0.7142857313156128,0.5714285969734192,3.008945513689354,2.6081069427601467,1.6846846742221522,0.2857142984867096,0.0,-9.234311837451969,0.5714285714285714,0.0,0.5714285714285714,-13.829787234042556,-4.255319148936165,1.2028776978417266,17.597476996953773,compression_breadth_release,21.735698936923654,9.050000000000011,3.0,0.10000000000002274,3.21035828307911,5,False,,0.03547357218872747,-0.06452642781127253,-0.9645264278112725,fold_2,research_oof
NSE_FO|50991|19-06-2025,2025-06-19,CE,24550.0,2025-06-19 08:47:00+00:00,2025-06-19,857,0,4,291.2,296.0,290.0,295.15,8925,126975,295.6,3.9992952783650226,5.6920210062680034,1.3076923076923077,True,False,False,2025-06-19,2025-06-19,1.9169890960253122,289.75,0.6289308176100629,126975.0,2.0823061823397104,0.6787614900822448,0.0,True,1.0,1.0,1.0,36.380483922796685,893140.8803046587,8,0.625,0.625,0.625,2.394759002253921,0.9631615536629945,1.7787167688068204,0.0,0.125,3.3424618109893345,0.5,0.0,0.25,27.27272727272725,13.636363636363624,1.040206530573218,-23.273431994362227,compression_breadth_release,25.682661253625014,6.2999999999999545,3.9500000000000455,-1.0500000000000114,2.1312584573748152,5,False,,-0.355209742895809,-0.45520974289580896,-1.355209742895809,fold_2,research_oof
NSE_FO|62386|26-06-2025,2025-06-26,PE,24750.0,2025-06-20 05:47:00+00:00,2025-06-20,677,6,2,65.15,67.1,65.15,66.9,57525,2454375,66.65,-3.253796095444683,6.9506726457399175,1.1229868228404098,False,False,False,2025-06-20,2025-06-26,-4.810495626822153,65.3,1.4026354319180088,2454375.0,1.5566995313774696,-0.2796486090775989,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.25,0.75,0.375,-3.0540518683756233,1.5938441591647756,4.814078944536448,0.125,0.75,-0.0,0.0,0.25,0.125,1.155048240250034,-2.0794531074588507,0.7446808510638298,-4.408844335694717,compression_breadth_release,6.371290572782289,2.0,0.0,0.3499999999999943,3.0007501875468865,5,False,,0.5251312828206965,0.42513128282069657,-0.47486871717930346,fold_2,research_oof
NSE_FO|62396|26-06-2025,2025-06-26,PE,24900.0,2025-06-20 06:25:00+00:00,2025-06-20,715,6,2,96.4,98.0,96.05,98.0,273525,8710050,98.0,1.2396694214876103,5.357142857142857,1.6431628745212885,False,False,True,2025-06-20,2025-06-26,-0.568475452196382,96.2,0.44018923180896596,8710050.0,1.8081448736839922,1.2029736427123225,0.0,False,1.0,1.0,1.0,15.519609868154534,386438.2857170479,8,0.875,0.875,0.25,1.0877721484321645,1.496779899209888,2.914316213095448,0.875,0.25,,0.125,0.25,0.125,-1.4183123877917425,-2.4282312335987766,1.0701986754966888,2.657981809279353,compression_breadth_release,5.751917401593667,1.7000000000000028,2.9000000000000057,0.7000000000000028,1.7346938775510232,5,False,,0.7142857142857172,0.6142857142857172,-0.2857142857142828,fold_2,research_oof
NSE_FO|62396|26-06-2025,2025-06-26,PE,24900.0,2025-06-23 06:18:00+00:00,2025-06-23,708,3,3,117.65,121.5,117.15,120.1,462450,10305375,119.8,5.074365704286965,7.535387177352204,1.4486080112768707,True,True,False,2025-06-23,2025-06-26,3.242769500438225,117.8,0.9653471161752614,10177725.0,1.83159620384874,0.4832608951016093,0.012542095605845118,False,1.0,1.0,1.0,66.1915276722492,1648169.0390390048,8,0.625,0.625,0.625,4.748460951743539,1.8412479733896703,2.5567136042415535,0.0,0.125,8.403078465762519,0.625,0.25,0.625,-6.013986013986017,-0.5604370964743755,1.0940929255194958,11.088351718272982,compression_breadth_release,13.282099924940939,5.0,3.200000000000003,4.450000000000003,4.173622704507513,5,False,,3.7145242070116886,3.6145242070116885,2.7145242070116886,fold_2,research_oof
NSE_FO|62394|26-06-2025,2025-06-26,PE,24850.0,2025-06-23 06:55:00+00:00,2025-06-23,745,3,3,100.5,102.7,100.5,102.55,117525,4100325,102.35,1.6352824578790726,3.900536323744515,1.373356704645048,False,False,False,2025-06-23,2025-06-26,-0.836614173228345,100.75,0.8247151621384751,4104675.0,2.4718966311074175,0.548641542506573,-0.0010597672166493084,False,1.0,1.0,1.0,19.090965834220498,474410.50098037935,8,0.75,0.75,0.5,1.2706609983565764,2.104660613678455,3.254694563374306,0.75,0.75,,0.0,0.125,0.125,-2.143913257762442,-3.362212611317905,1.218230563002681,3.7791957156415146,compression_breadth_release,7.3444315229101935,1.0500000000000114,3.3499999999999943,-2.4499999999999886,1.0258915486077298,5,False,,-2.3937469467513326,-2.4937469467513327,-3.3937469467513326,fold_2,research_oof
NSE_FO|57008|03-07-2025,2025-07-03,PE,25700.0,2025-06-27 04:52:00+00:00,2025-06-27,622,6,4,219.35,220.95,217.45,220.0,117900,1061700,220.05,6.563332526035359,7.77272727272727,1.9407407407407407,True,True,True,2025-06-27,2025-07-03,4.525964745116728,219.4,2.0418781725888326,1061700.0,2.037367780918631,-0.10113743184809199,0.0,False,1.0,1.0,1.0,76.6439756356685,1969750.1738366804,8,0.625,0.75,0.875,6.776811894085643,2.2333984139283114,5.505066533015945,0.0,0.125,1.4047486224408203,0.125,0.625,0.5,-9.729009329187033,-4.408409056335727,1.0010334137099552,16.292341855222393,compression_breadth_release,18.81489482132621,3.8999999999999773,3.6000000000000227,3.799999999999983,1.7723244717109645,5,False,,1.7268802544876085,1.6268802544876084,0.7268802544876085,fold_2,research_oof
NSE_FO|56985|03-07-2025,2025-07-03,PE,25650.0,2025-06-27 05:46:00+00:00,2025-06-27,676,6,3,159.45,164.15,159.45,162.2,120000,1547550,162.2,-2.582582582582593,6.720098643649819,1.1307420494699647,False,False,False,2025-06-27,2025-07-03,-5.4615612941525615,159.25,1.496113074204947,1547550.0,2.8789787115699683,-0.3653710247349824,0.0,True,0.0,1.0,1.0,0.0,0.0,8,0.125,0.625,0.625,-2.7092937573825413,2.703205551039833,2.8732893715632826,0.0,0.5,-0.0,0.0,0.0,0.25,0.5761613251710651,-3.189835018521814,1.0305307656176608,-3.1587439077536583,compression_breadth_release,6.320408131691118,4.550000000000011,1.6499999999999773,-1.299999999999983,2.805178791615297,5,False,,-0.8014796547472152,-0.9014796547472151,-1.8014796547472152,fold_2,research_oof
NSE_FO|56925|03-07-2025,2025-07-03,CE,25600.0,2025-06-30 05:05:00+00:00,2025-06-30,635,3,3,135.5,137.95,133.7,137.35,945825,11496450,137.0,4.607768469154605,6.516199490353104,1.7713322564786853,True,False,True,2025-06-30,2025-07-03,3.0464584920030457,135.3,0.9652363227754758,11496450.0,1.5613099771515593,0.8060959337032095,0.0,False,1.0,1.0,1.0,63.40203662418615,1623092.1375791654,6,0.8333333134651184,0.8333333134651184,0.8333333134651184,4.3473728927253985,1.2126216565017334,1.8307945346927608,0.0,0.3333333134651184,1.3789417972911906,0.8333333333333334,0.0,0.6666666666666666,-6.229508196721323,-0.41555470834923014,1.0648522461993966,10.837276665875928,compression_breadth_release,12.841419707147159,3.1500000000000057,6.349999999999994,-3.9000000000000057,2.2992700729927047,5,False,,-2.846715328467157,-2.9467153284671572,-3.846715328467157,fold_2,research_oof
NSE_FO|56888|03-07-2025,2025-07-03,CE,25550.0,2025-06-30 05:42:00+00:00,2025-06-30,672,3,3,155.05,160.65,154.8,159.9,511650,4216125,159.85,5.440158259149364,7.348342714196372,2.4744287268770404,True,True,True,2025-06-30,2025-07-03,2.573408116133269,155.45,0.9912948857453754,4153425.0,2.8667501430160947,1.483133841131665,0.015095975008577258,False,1.0,1.0,1.0,71.51304566800925,1827158.3168176364,6,0.8333333134651184,0.8333333134651184,0.8333333134651184,5.792368286201189,3.16244049116583,2.5732971043992965,0.0,0.0,4.155335934221512,0.5,0.6666666666666666,0.8333333333333334,-4.84154929577465,-1.7275142080553585,1.8383983868644678,10.281707554924013,compression_breadth_release,13.767064879659369,0.75,14.75,-11.650000000000006,0.46918986549890523,5,False,,-7.288082577416331,-7.388082577416331,-8.288082577416331,fold_2,research_oof
NSE_FO|56985|03-07-2025,2025-07-03,PE,25650.0,2025-07-01 05:31:00+00:00,2025-07-01,661,2,3,165.55,173.0,165.4,170.15,297150,2038275,169.45,2.530882796022915,7.464002350866875,3.6890130353817505,True,False,True,2025-07-01,2025-07-03,0.3950167122455106,165.2,1.51661918328585,2038275.0,2.1358660837774046,2.1723938520959005,0.0,True,1.0,1.0,1.0,31.894174128105078,818085.5663858952,8,0.625,0.75,0.875,2.396719369170086,2.2010559232310656,4.081953305737214,0.0,0.75,10.367632085108198,0.25,0.0,1.0,-4.120171673819739,-1.4930530297519446,2.33348134991119,6.651054469842654,compression_breadth_release,9.709173812465496,1.3000000000000114,6.199999999999989,-4.449999999999989,0.7671879610504642,5,False,,-2.6261434051342514,-2.7261434051342515,-3.6261434051342514,fold_2,research_oof
NSE_FO|57008|03-07-2025,2025-07-03,PE,25700.0,2025-07-01 06:01:00+00:00,2025-07-01,691,2,3,196.7,200.95,196.2,197.65,65475,1846200,197.9,-0.9273182957393433,4.983556792309636,1.3890214797136038,False,False,False,2025-07-01,2025-07-03,-2.408142999006946,196.55,1.1026252983293556,1846200.0,1.4808247032676025,0.28639618138424816,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.25,1.0,0.625,-0.8802057654035134,2.1981368868462745,5.307027748224313,0.25,1.0,,0.0,0.25,0.125,-0.3636363636363549,-1.467930842163978,0.9547273110128448,-0.5636819321029884,compression_breadth_release,2.641762005298992,6.099999999999994,0.0,0.5,3.082364830722584,5,False,,0.25265285497726125,0.15265285497726125,-0.7473471450227387,fold_2,research_oof
NSE_FO|56888|03-07-2025,2025-07-03,CE,25550.0,2025-07-02 04:58:00+00:00,2025-07-02,628,1,2,69.25,71.65,68.6,71.2,914100,12239550,71.2,3.488372093023262,7.724719101123595,1.3149916383449318,True,False,False,2025-07-02,2025-07-03,-0.14409221902018654,69.3,0.80800561040082,12239550.0,3.6324643120434486,0.5069860279441119,0.0,False,1.0,1.0,1.0,47.88033609632633,1223342.5872611378,7,0.7142857313156128,0.7142857313156128,0.5714285969734192,3.488372093023262,3.6324643120434486,2.256830839405359,0.5714285969734192,0.0,-84.62699758623785,0.2857142857142857,0.14285714285714285,0.0,-1.9526627218934944,-2.778134420006695,1.1829693070524117,5.4410348149167564,compression_breadth_release,9.973675633519857,0.5499999999999972,5.549999999999997,-5.0,0.7724719101123555,5,False,,-7.022471910112358,-7.122471910112358,-8.022471910112358,fold_2,research_oof
NSE_FO|56985|03-07-2025,2025-07-03,PE,25650.0,2025-07-02 05:31:00+00:00,2025-07-02,661,1,3,172.75,178.1,171.25,176.9,156450,1894200,177.2,4.7365304914150475,6.924816280384398,1.241297232966379,True,False,False,2025-07-02,2025-07-03,1.7688679245283057,172.6,0.6039869086581374,1894200.0,2.967662566886742,0.6373103243082415,0.0,False,1.0,1.0,1.0,56.6512641368625,1453104.9251105231,8,0.75,0.625,0.75,5.055623307781709,2.910028546972543,7.2629224472939,0.0,0.25,3.031829761916015,0.375,0.5,0.125,-7.5203252032520425,-2.864454757907919,1.757080078125,12.25685569466709,compression_breadth_release,15.534842569795428,9.700000000000017,1.9499999999999886,3.450000000000017,5.474040632054186,5,False,,1.9469525959368044,1.8469525959368043,0.9469525959368044,fold_2,research_oof
