hypothesis_id,family,event_type,direction,instrument,sample,screen_rejection_reason,gross_pnl,net_pnl,net_2x_cost,expectancy,win_rate,profit_factor,target30_rate,stop20_rate,top5_contribution,top10_contribution,max_month_share,max_weekday_share,months,weekdays
SESPRINT_8866906df36914,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_7861b19c026c2e,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_c502aea32e6f06,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_1756f4b8c6307b,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_1256d3598100a1,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_310bf7c3191e9f,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_909629078c9ae8,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_7d2c9a836cebcd,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_03909601e6cd82,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_00c1d0131ff89d,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_1d24e010c90d47,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_a52b46668a5cd3,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_d5bedc9ac15660,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_5e44eaced0369a,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_cf408f2652750a,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_915f3f4ded76d4,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_0193e17162eb35,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ebbafef7ff5dfa,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_92e47373d0ad5d,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_92e47373d0ad5d,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_92e47373d0ad5d,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_080ef210dbdd11,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_080ef210dbdd11,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_080ef210dbdd11,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_c3e27f046117ec,trend_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_cb92630114fec3,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_a43b4d4d745574,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_ac7691f65808d6,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2f4e226ca58450,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_229f073eddfefe,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_59d68331f68a8c,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_5159bc7ec20a96,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_e571d600657974,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_7a6173204f36a4,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_b287d7847b5748,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_067df8f4d48ebc,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_f809bd5aa3739c,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_c9f1e076dcd34f,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_2e16039769ac3c,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_05b99500210ab5,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_03cb15c7dbb850,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_bcf916cb786ee3,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_3dfd51da0ce2e3,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_5e6a47c356cd6b,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_630a69654508d9,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_12b49271f51580,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_1ad6bb9464950e,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_00fb73d799532e,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_00fb73d799532e,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_00fb73d799532e,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_638d63fbcb8c87,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_638d63fbcb8c87,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_638d63fbcb8c87,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_89aa795a385ed7,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
SESPRINT_115796ab0c99aa,gap_continuation,opening_range_high_break,UP,NIFTY,190,development_weak_premium_move_proxy,1334.25,1049.25,764.25,5.522368421052631,0.47368421052631576,1.333465755601462,0.43157894736842106,0.4842105263157895,1.002001429592568,1.6530378842030062,0.5526315789473685,0.21578947368421053,"['2024-05', '2024-06', '2024-07']","['Friday', 'Monday', 'Thursday', 'Tuesday', 'Wednesday']"
