logical_path,absolute_path,suffix,size_bytes,sha256,row_count,columns,date_min,date_max,classification,authority_role,point_in_time_status,has_option_identity,has_expiry,has_strike,has_lot_size,has_bid_ask,has_quote_time,usable_for_option_e2e,blocker
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-20.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-20.parquet,.parquet,15749,915298ef72e06200f38450ddda08913650675662eda7bbe7f29d96884c57a5a4,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-20T09:15:00+05:30,2022-12-20T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-21.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-21.parquet,.parquet,16098,90acc3f7b539af97f506d7a0f8c56be2a5c28e9f2a2421eff26825a0a13a60a0,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-21T09:15:00+05:30,2022-12-21T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-22.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-22.parquet,.parquet,15841,1698ba62e956e66330103cdbe516220cf5909dbf2c7a32d42a93b19e8a02fee7,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-22T09:15:00+05:30,2022-12-22T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-23.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-23.parquet,.parquet,16113,e62354a3a5608df4d0a198b51dd544cb78e3e8cd30ec8429e666cae98b54a1f8,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-23T09:15:00+05:30,2022-12-23T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-26.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-26.parquet,.parquet,15800,702380b25f572a325b3e00acaf2281a1ff1c7e613fd7d1df7973e42a172b9c05,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-26T09:15:00+05:30,2022-12-26T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-27.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-27.parquet,.parquet,15840,1d6aace9f81268ad69f6679513c7a2fb4ddb56ff51c3767c7d5dcc0c3d29d89d,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-27T09:15:00+05:30,2022-12-27T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-28.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-28.parquet,.parquet,15203,a383ef41d97106b5b8d0a44d23c065a5428f597ed1eb7283aa44b384e8fea378,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-28T09:15:00+05:30,2022-12-28T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-29.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-29.parquet,.parquet,15531,ce93f4b87592c41930ad97b4b9ec0df0e7585ee700e79b1d8ac46e402bb7365f,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-29T09:15:00+05:30,2022-12-29T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-30.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/partial_provider_epoch_v2/sessions/nifty_1m_2022-12-30.parquet,.parquet,15552,2e6a9901d5ce3d21132aaf25220f85f94afc23737b64d220d3ae430c4aef9f16,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date']",2022-12-30T09:15:00+05:30,2022-12-30T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-03.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-03.parquet,.parquet,19377,2f20dcf3880bcb75a8a6156c35820565804c9400c647e46bd86b5f9b192d220d,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-03T09:15:00+05:30,2022-01-03T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-04.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-04.parquet,.parquet,18996,be6e084a62f91693aa2386045db234737a5edb1346e1a13f9640ef5224fcc05a,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-04T09:15:00+05:30,2022-01-04T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-05.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-05.parquet,.parquet,19282,e3e60de374b9d992b3b87cc6ca72dc7783732eccbebd219adc78b1ee92835eff,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-05T09:15:00+05:30,2022-01-05T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-06.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-06.parquet,.parquet,19169,d831c7ad51c67ae05d187c8dbd21c973b775f883d3a66ac59a1093f1145223cf,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-06T09:15:00+05:30,2022-01-06T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-07.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-07.parquet,.parquet,19413,852a16086446565f50f4198254f0c8ab30ddd9229285b1f06ba378bfb4dfe33e,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-07T09:15:00+05:30,2022-01-07T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-10.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-10.parquet,.parquet,18945,3a704bddef53dd6b38714bd8b5ac9f05793012bffad4334cc836d835df45beb5,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-10T09:15:00+05:30,2022-01-10T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-11.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-11.parquet,.parquet,18867,959a492f98110286d4768d1534fc1e9b855eeab3c3b38c4c58358dd10c907468,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-11T09:15:00+05:30,2022-01-11T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-12.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-12.parquet,.parquet,18596,149d26ce104fd9321d56bc3d340c0ec8e81844c865d72bdf11f08cd57f6a90cd,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-12T09:15:00+05:30,2022-01-12T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-13.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-13.parquet,.parquet,18791,095cefd9ea8069d5a8ea1d1ff8797b2020905a0fe03ef473a95980f1fb10c27a,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-13T09:15:00+05:30,2022-01-13T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-14.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-14.parquet,.parquet,19168,59bdbc6a9a86670cd426e1cd86a9681f2a633a53ad45014de1b3a62f03f6693d,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-14T09:15:00+05:30,2022-01-14T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-17.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-17.parquet,.parquet,18357,7313410ff80954c9145903abee01968a94f9b753e274161d8cd34f3dffe2e330,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-17T09:15:00+05:30,2022-01-17T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-18.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-18.parquet,.parquet,19277,41b3fc2a81a20655f5b0e1e0c70707d294ef88b6a670f512b1c870a48b87595b,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-18T09:15:00+05:30,2022-01-18T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-19.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-19.parquet,.parquet,19437,1d5ffc878bc87ee1c575263bf127399b8144b9aa31fbe6b6eb8b446bf681bd14,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-19T09:15:00+05:30,2022-01-19T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-20.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-20.parquet,.parquet,19576,736ffda7524882e58db0b0ad2d12fba46fb2d7711a0e7e7bd58fe3971d7c092a,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-20T09:15:00+05:30,2022-01-20T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-21.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-21.parquet,.parquet,19429,b9b1eb68dc79c91b40611d8245951146ff141bd18148097f29cd7703fcbefcae,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-21T09:15:00+05:30,2022-01-21T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-24.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-24.parquet,.parquet,20031,0d934639430f9faa3c7b387760cf273006dd71dab98bdf605615b8b28be14f8e,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-24T09:15:00+05:30,2022-01-24T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-25.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-25.parquet,.parquet,19714,f2c3bb3de943a2005bf0b9acd6397c59cc0f7cacc89c8803d2db20898b1a6848,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-25T09:15:00+05:30,2022-01-25T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-27.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-27.parquet,.parquet,19798,bb335b0d8341548f622e466bc5b54c0cf0181f71942d058d8511c3b28ff40106,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-27T09:15:00+05:30,2022-01-27T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-28.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-28.parquet,.parquet,19404,f775b97749bbec6883f04d22191485c1df412528d8b1288dbc3516af3cf581a2,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-28T09:15:00+05:30,2022-01-28T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-31.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-01-31.parquet,.parquet,19068,8d40aca6657627a52ebdec2823cfa14c6d9762e0460ec46028929d8f1197cd9a,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-01-31T09:15:00+05:30,2022-01-31T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-01.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-01.parquet,.parquet,19415,135f36b8f24dc6acf144b93d15a7e67b95919a27685b40bf1a24dbeb52027280,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-01T09:15:00+05:30,2022-02-01T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-02.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-02.parquet,.parquet,18878,6ef7c7787edc56830c1b4fd3a2f043a87097f40ad384e73b06cb702e88f270ab,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-02T09:15:00+05:30,2022-02-02T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-03.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-03.parquet,.parquet,19435,ac7f743ddb1aefd8f532ada21e33d83caf7723501aaf3156febb7bcae0c54bf4,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-03T09:15:00+05:30,2022-02-03T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-04.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-04.parquet,.parquet,19181,38acbd20f7a9cc1e5141b8ee6e38197c0ae681b412759e1f62f146b07832c8a4,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-04T09:15:00+05:30,2022-02-04T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-07.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-07.parquet,.parquet,19794,c2c3400eca830d503a5d13b9ef3e7c749dda5026961e975aa2b7240697e82e53,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-07T09:15:00+05:30,2022-02-07T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-08.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-08.parquet,.parquet,19600,326004829a3a667d5af1f5864b25d9e3e6193930316f7bb23cf8745c31e677d7,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-08T09:15:00+05:30,2022-02-08T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-09.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-09.parquet,.parquet,18969,94663e57ab5d8a7d063451bc0bc1befd40ea398a3a945a9e330851656343f60e,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-09T09:15:00+05:30,2022-02-09T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-10.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-10.parquet,.parquet,19123,106071a4af1cd48feda083a3bb43f79a6ae8091485776b4bb1503be71c19a0f9,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-10T09:15:00+05:30,2022-02-10T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-11.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-11.parquet,.parquet,19243,3d9cd127f4473c4605b859cb589880bc21fe6643933f8da92a2de17822993136,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-11T09:15:00+05:30,2022-02-11T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-14.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-14.parquet,.parquet,19489,5e5597a28fe40f567d135be496bd6cc57f744628a2d2af90351801d003533df7,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-14T09:15:00+05:30,2022-02-14T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-15.parquet,/Users/madhuram/tradebot-data/opening_dislocation_reversal_v1_fresh_epoch/row_conservation_v3/oracle_sessions/nifty_1m_2022-02-15.parquet,.parquet,19951,4e34e574a2d91fb5441cd54b2144a4523a767d38eb9140f587896c95b8697e70,375,"['timestamp', 'open', 'high', 'low', 'close', 'volume', 'open_interest', 'session_date', 'normalized_timestamp']",2022-02-15T09:15:00+05:30,2022-02-15T15:29:00+05:30,candle_or_ohlc,none,NOT_AUTHORITY,True,False,False,False,False,True,False,not_option_e2e_authority_or_quote
