absolute_path,file_count,file_type,instrument,granularity,start_timestamp,end_timestamp,timezone_semantics,session_count,row_count,schema_fingerprint,missing_field_summary,duplicate_summary,timestamp_monotonicity,data_kind,provenance_confidence,admissible_for_discovery,admissible_for_validation,admissible_for_execution_simulation,admissible_for_observation,exclusion_reason,archive_sha256,member_size,size_bytes,sha256
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251009/manifests/upstox_fetch_manifest_20251009.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251009/underlying/BANKNIFTY_20251009.parquet,1,parquet,BANKNIFTY,1minute,2025-10-09T09:15:00+05:30,2025-10-09T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27702.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251009/underlying/NIFTY_20251009.parquet,1,parquet,NIFTY,1minute,2025-10-09T09:15:00+05:30,2025-10-09T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27267.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251010/manifests/upstox_fetch_manifest_20251010.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251010/underlying/BANKNIFTY_20251010.parquet,1,parquet,BANKNIFTY,1minute,2025-10-10T09:15:00+05:30,2025-10-10T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27511.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251010/underlying/NIFTY_20251010.parquet,1,parquet,NIFTY,1minute,2025-10-10T09:15:00+05:30,2025-10-10T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26781.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251013/manifests/upstox_fetch_manifest_20251013.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251013/underlying/BANKNIFTY_20251013.parquet,1,parquet,BANKNIFTY,1minute,2025-10-13T09:15:00+05:30,2025-10-13T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27517.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251013/underlying/NIFTY_20251013.parquet,1,parquet,NIFTY,1minute,2025-10-13T09:15:00+05:30,2025-10-13T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26717.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251014/manifests/upstox_fetch_manifest_20251014.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251014/underlying/BANKNIFTY_20251014.parquet,1,parquet,BANKNIFTY,1minute,2025-10-14T09:15:00+05:30,2025-10-14T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27871.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251014/underlying/NIFTY_20251014.parquet,1,parquet,NIFTY,1minute,2025-10-14T09:15:00+05:30,2025-10-14T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27465.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251015/manifests/upstox_fetch_manifest_20251015.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251015/underlying/BANKNIFTY_20251015.parquet,1,parquet,BANKNIFTY,1minute,2025-10-15T09:15:00+05:30,2025-10-15T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27567.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251015/underlying/NIFTY_20251015.parquet,1,parquet,NIFTY,1minute,2025-10-15T09:15:00+05:30,2025-10-15T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27051.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251016/manifests/upstox_fetch_manifest_20251016.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251016/underlying/BANKNIFTY_20251016.parquet,1,parquet,BANKNIFTY,1minute,2025-10-16T09:15:00+05:30,2025-10-16T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27695.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251016/underlying/NIFTY_20251016.parquet,1,parquet,NIFTY,1minute,2025-10-16T09:15:00+05:30,2025-10-16T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27504.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251017/manifests/upstox_fetch_manifest_20251017.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251017/underlying/BANKNIFTY_20251017.parquet,1,parquet,BANKNIFTY,1minute,2025-10-17T09:15:00+05:30,2025-10-17T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27986.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251017/underlying/NIFTY_20251017.parquet,1,parquet,NIFTY,1minute,2025-10-17T09:15:00+05:30,2025-10-17T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27564.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251020/manifests/upstox_fetch_manifest_20251020.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251020/underlying/BANKNIFTY_20251020.parquet,1,parquet,BANKNIFTY,1minute,2025-10-20T09:15:00+05:30,2025-10-20T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27662.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251020/underlying/NIFTY_20251020.parquet,1,parquet,NIFTY,1minute,2025-10-20T09:15:00+05:30,2025-10-20T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27051.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251021/manifests/upstox_fetch_manifest_20251021.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251021/underlying/BANKNIFTY_20251021.parquet,1,parquet,BANKNIFTY,1minute,2025-10-21T13:45:00+05:30,2025-10-21T14:44:00+05:30,Asia/Kolkata,1,60,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,14537.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251021/underlying/NIFTY_20251021.parquet,1,parquet,NIFTY,1minute,2025-10-21T13:45:00+05:30,2025-10-21T14:44:00+05:30,Asia/Kolkata,1,60,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,14482.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251022/manifests/upstox_fetch_manifest_20251022.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,380.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251023/manifests/upstox_fetch_manifest_20251023.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251023/underlying/BANKNIFTY_20251023.parquet,1,parquet,BANKNIFTY,1minute,2025-10-23T09:15:00+05:30,2025-10-23T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27800.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251023/underlying/NIFTY_20251023.parquet,1,parquet,NIFTY,1minute,2025-10-23T09:15:00+05:30,2025-10-23T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27267.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251024/manifests/upstox_fetch_manifest_20251024.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251024/underlying/BANKNIFTY_20251024.parquet,1,parquet,BANKNIFTY,1minute,2025-10-24T09:15:00+05:30,2025-10-24T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27981.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251024/underlying/NIFTY_20251024.parquet,1,parquet,NIFTY,1minute,2025-10-24T09:15:00+05:30,2025-10-24T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27362.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251027/manifests/upstox_fetch_manifest_20251027.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251027/underlying/BANKNIFTY_20251027.parquet,1,parquet,BANKNIFTY,1minute,2025-10-27T09:15:00+05:30,2025-10-27T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,27521.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251027/underlying/NIFTY_20251027.parquet,1,parquet,NIFTY,1minute,2025-10-27T09:15:00+05:30,2025-10-27T15:29:00+05:30,Asia/Kolkata,1,375,4ffae8d080fec0baca69c0ed79eb3ca1f9a3834ee9b2d61914d15a57993584de,"{'timestamp': 0, 'symbol': 0, 'open': 0, 'high': 0, 'low': 0, 'close': 0, 'volume': 0, 'oi': 0, 'source': 0, 'interval': 0, 'fetch_timestamp': 0, 'fetch_start_date': 0, 'fetch_end_date': 0, 'data_origin': 0, 'synthetic': 0, 'mock': 0, 'fallback': 0, 'provider': 0, 'source_endpoint': 0}",{'duplicate_rows': 0},MONOTONIC,underlying_candles,MEDIUM,True,True,False,True,,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,26831.0,,
/Users/madhuram/tradebot-structural-edge-discovery-v3/runtime/upstox_candidate_replay.zip!upstox_candidate_replay/20251028/manifests/upstox_fetch_manifest_20251028.json,1,json,,,,,UNKNOWN,0,0,,{},{},UNKNOWN,archive_member_observation_only,LOW,False,False,False,True,not_underlying_candle_member_for_initial_campaign,4357f109ed631802b3774c34db9c318f71742f8e99de307408af71bf00810707,384.0,,
